#  0.0000000e+00   9.0000000e-01   9.1000000e-01   9.2000000e-01   9.3000000e-01   9.4000000e-01   9.5000000e-01   9.6000000e-01   9.7000000e-01   9.8000000e-01   9.9000000e-01   1.0000000e+00   1.0100000e+00   1.0200000e+00   1.0300000e+00   1.0400000e+00   1.0500000e+00   1.0600000e+00   1.0700000e+00   1.0800000e+00   1.0900000e+00   1.1000000e+00
   4.3636364e+00   3.9549229e+03   3.1963010e+03   2.5212077e+03   1.9286124e+03   1.4174379e+03   9.8667915e+02   6.3530670e+02   3.6221949e+02   1.6648509e+02   4.7093038e+01   3.0617815e+00   3.3417243e+01   1.3719435e+02   3.1344286e+02   5.6121960e+02   8.7959507e+02   1.2676199e+03   1.7243857e+03   2.2489739e+03   2.8404904e+03   3.4980451e+03
   4.5454545e+00   3.7293700e+03   3.0130210e+03   2.3760679e+03   1.8175130e+03   1.3360822e+03   9.3061476e+02   5.9998988e+02   3.4303456e+02   1.5863831e+02   4.5672759e+01   3.0221114e+00   2.9573980e+01   1.2421971e+02   2.8585935e+02   5.1339783e+02   8.0573814e+02   1.1617952e+03   1.5804925e+03   2.0607165e+03   2.6014193e+03   3.2014925e+03
   4.7272727e+00   3.4041612e+03   2.7473650e+03   2.1644517e+03   1.6540559e+03   1.2148950e+03   8.4564435e+02   5.4501041e+02   3.1169555e+02   1.4440435e+02   4.1848963e+01   2.7515994e+00   2.5846595e+01   1.0986959e+02   2.5356960e+02   4.5570109e+02   7.1502211e+02   1.0302886e+03   1.4003084e+03   1.8238673e+03   2.2997116e+03   2.8266377e+03
   4.9090909e+00   2.9924124e+03   2.4111600e+03   1.8965754e+03   1.4470679e+03   1.0611888e+03   7.3750254e+02   4.7458040e+02   2.7099416e+02   1.2535242e+02   3.6256517e+01   2.3315099e+00   2.2213940e+01   9.4550698e+01   2.1800534e+02   3.9124319e+02   6.1295349e+02   8.8184754e+02   1.1966245e+03   1.5560086e+03   1.9587670e+03   2.4036494e+03
   5.0909091e+00   2.5348453e+03   2.0387937e+03   1.6006419e+03   1.2188904e+03   8.9202006e+02   6.1855871e+02   3.9704637e+02   2.2603296e+02   1.0409589e+02   2.9829117e+01   1.8462211e+00   1.8779015e+01   7.9280449e+01   1.8202410e+02   3.2569768e+02   5.0902960e+02   7.3074114e+02   9.8957729e+02   1.2843160e+03   1.6137473e+03   1.9766678e+03
   5.2727273e+00   2.0790588e+03   1.6689208e+03   1.3076213e+03   9.9361161e+02   7.2545845e+02   5.0173792e+02   3.2103921e+02   1.8199183e+02   8.3241237e+01   2.3464973e+01   1.3669748e+00   1.5674324e+01   6.5141888e+01   1.4854821e+02   2.6469707e+02   4.1241084e+02   5.9054725e+02   7.9799711e+02   1.0336672e+03   1.2964779e+03   1.5853805e+03
   5.4545455e+00   1.6641407e+03   1.3335071e+03   1.0428336e+03   7.9078837e+02   5.7604415e+02   3.9730653e+02   2.5332530e+02   1.4287198e+02   6.4763231e+01   1.7831577e+01   9.4396044e-01   1.2995952e+01   5.2911207e+01   1.1964502e+02   2.1218319e+02   3.2952950e+02   4.7072866e+02   6.3484781e+02   8.2098141e+02   1.0282452e+03   1.2557802e+03
   5.6363636e+00   1.3145961e+03   1.0520232e+03   8.2152417e+02   6.2194791e+02   4.5217088e+02   3.1108891e+02   1.9766868e+02   1.1088514e+02   4.9745750e+01   1.3295339e+01   6.0452852e-01   1.0777438e+01   4.2947792e+01   9.6278638e+01   1.6995988e+02   2.6320998e+02   3.7527896e+02   5.0545547e+02   6.5302155e+02   8.1730995e+02   9.9768320e+02
   5.8181818e+00   1.0388450e+03   8.3089791e+02   6.4842270e+02   4.9046530e+02   3.5615143e+02   2.4461473e+02   1.5501119e+02   8.6538012e+01   3.8427821e+01   9.9382671e+00   3.5558540e-01   8.9945903e+00   3.5198076e+01   7.8336505e+01   1.3781140e+02   2.1303546e+02   3.0345981e+02   4.0856172e+02   5.2784922e+02   6.6082349e+02   8.0703958e+02
   6.0000000e+00   8.3227307e+02   6.6594063e+02   5.1983000e+02   3.9325864e+02   2.8552536e+02   1.9598608e+02   1.2401817e+02   6.9012254e+01   3.0396976e+01   7.6296345e+00   1.8922648e-01   7.5786548e+00   2.9326072e+01   6.4979199e+01   1.1411406e+02   1.7632064e+02   2.5121808e+02   3.3844412e+02   4.3764138e+02   5.4848973e+02   6.7069082e+02
   6.1818182e+00   6.8189676e+02   5.4626602e+02   4.2689496e+02   3.2327226e+02   2.3492412e+02   1.6134924e+02   1.0210364e+02   5.6748243e+01   2.4884148e+01   6.1199820e+00   8.9023108e-02   6.4422343e+00   2.4849474e+01   5.4998701e+01   9.6596073e+01   1.4935524e+02   2.1301979e+02   2.8734014e+02   3.7208495e+02   4.6703358e+02   5.7198460e+02
   6.3636364e+00   5.7162017e+02   4.5861528e+02   3.5893212e+02   2.7221921e+02   1.9809849e+02   1.3622741e+02   8.6297442e+01   4.7994566e+01   2.1030747e+01   5.1306756e+00   3.5680350e-02   5.4987394e+00   2.1287526e+01   4.7181818e+01   8.2970237e+01   1.2845958e+02   1.8345818e+02   2.4779673e+02   3.2129434e+02   4.0380966e+02   4.9517846e+02
   6.5454545e+00   4.8626482e+02   3.9064303e+02   3.0614840e+02   2.3248356e+02   1.6939259e+02   1.1664465e+02   7.3994996e+01   4.1212308e+01   1.8088229e+01   4.4193786e+00   1.1494437e-02   4.6804136e+00   1.8249770e+01   4.0551538e+01   7.1425693e+01   1.1071906e+02   1.5828121e+02   2.1397495e+02   2.7766930e+02   3.4923500e+02   4.2852984e+02
   6.7272727e+00   4.1432814e+02   3.3309684e+02   2.6120231e+02   1.9849933e+02   1.4474696e+02   9.9750717e+01   6.3335290e+01   3.5321514e+01   1.5536390e+01   3.8164477e+00   2.7113123e-03   3.9421295e+00   1.5486885e+01   3.4494118e+01   6.0823086e+01   9.4337538e+01   1.3490942e+02   1.8240648e+02   2.3671119e+02   2.9769545e+02   3.6523884e+02
   6.9090909e+00   3.4896717e+02   2.8051935e+02   2.1996550e+02   1.6714011e+02   1.2186204e+02   8.4004169e+01   5.3329692e+01   2.9754205e+01   1.3104954e+01   3.2337496e+00   4.4170370e-04   3.2643882e+00   1.2888913e+01   2.8739899e+01   5.0684469e+01   7.8594565e+01   1.1234326e+02   1.5180511e+02   1.9686108e+02   2.4737461e+02   3.0322536e+02
   7.0909091e+00   2.8758189e+02   2.3098463e+02   1.8097501e+02   1.3739377e+02   1.0008727e+02   6.8914059e+01   4.3723892e+01   2.4377030e+01   1.0731072e+01   2.6508490e+00   1.0760222e-04   2.6457241e+00   1.0456880e+01   2.3302600e+01   4.1054888e+01   6.3588287e+01   9.0776929e+01   1.2250252e+02   1.5863466e+02   1.9905374e+02   2.4363275e+02
   7.2727273e+00   2.3066086e+02   1.8500685e+02   1.4473420e+02   1.0970972e+02   7.9797956e+01   5.4856911e+01   3.4746026e+01   1.9335168e+01   8.4935721e+00   2.0910274e+00   2.5054008e-04   2.0948327e+00   8.2500897e+00   1.8343217e+01   3.2251581e+01   4.9856876e+01   7.1040783e+01   9.5680484e+01   1.2366190e+02   1.5486869e+02   1.8920116e+02
   7.4545455e+00   1.8013291e+02   1.4421479e+02   1.1261986e+02   8.5209991e+01   6.1853143e+01   4.2429183e+01   2.6813261e+01   1.4881746e+01   6.5148442e+00   1.5935830e+00   1.0856768e-03   1.6226504e+00   6.3444554e+00   1.4055225e+01   2.4645196e+01   3.8004373e+01   5.4027099e+01   7.2607618e+01   9.3639800e+01   1.1702489e+02   1.4265975e+02
   7.6363636e+00   1.3800639e+02   1.1029091e+02   8.5968043e+01   6.4918089e+01   4.7032613e+01   3.2196733e+01   2.0300923e+01   1.1238950e+01   4.9040888e+00   1.1926516e+00   3.2793317e-03   1.2357408e+00   4.7919068e+00   1.0575549e+01   1.8492777e+01   2.8448879e+01   4.0353675e+01   5.4117707e+01   6.9655981e+01   8.6880134e+01   1.0570172e+02
   7.8181818e+00   1.0540003e+02   8.4114330e+01   6.5474878e+01   4.9373955e+01   3.5721431e+01   2.4420711e+01   1.5378241e+01   8.5041175e+00   3.7083601e+00   9.0421891e-01   7.1466951e-03   9.3386112e-01   3.6032355e+00   7.9351786e+00   1.3853196e+01   2.1280485e+01   3.0142693e+01   4.0367746e+01   5.1882680e+01   6.4625994e+01   7.8515981e+01
   8.0000000e+00   8.2117215e+01   6.5495984e+01   5.0959400e+01   3.8416759e+01   2.7789982e+01   1.9000640e+01   1.1973187e+01   6.6319004e+00   2.9054809e+00   7.2200475e-01   1.2326623e-02   7.0897129e-01   2.7459861e+00   6.0591029e+00   1.0586441e+01   1.6265692e+01   2.3038573e+01   3.0845494e+01   3.9627027e+01   4.9340440e+01   5.9918856e+01
   8.1818182e+00   6.6752199e+01   5.3257169e+01   4.1459839e+01   3.1279080e+01   2.2652561e+01   1.5515016e+01   9.8035262e+00   5.4579345e+00   2.4171313e+00   6.2274979e-01   1.7919296e-02   5.4703714e-01   2.1559437e+00   4.7918242e+00   8.4030504e+00   1.2938472e+01   1.8350845e+01   2.4590908e+01   3.1612131e+01   3.9369273e+01   4.7817675e+01
   8.3636364e+00   5.7107669e+01   4.5601555e+01   3.5529141e+01   2.6837261e+01   1.9466833e+01   1.3365231e+01   8.4780600e+00   4.7511171e+00   2.1332674e+00   5.7353707e-01   2.2723133e-02   4.3219276e-01   1.7547571e+00   3.9440224e+00   6.9547272e+00   1.0742141e+01   1.5264150e+01   2.0476966e+01   2.6339079e+01   3.2810626e+01   3.9854054e+01
   8.5454545e+00   5.0806674e+01   4.0570205e+01   3.1617520e+01   2.3895553e+01   1.7350325e+01   1.1932657e+01   7.5918941e+00   4.2786820e+00   1.9446468e+00   5.4246860e-01   2.5708875e-02   3.4866847e-01   1.4667508e+00   3.3361616e+00   5.9141154e+00   9.1579631e+00   1.3026873e+01   1.7480554e+01   2.2479812e+01   2.7985802e+01   3.3961502e+01
   8.7272727e+00   4.5760081e+01   3.6499476e+01   2.8416042e+01   2.1458507e+01   1.5573251e+01   1.0710556e+01   6.8214985e+00   3.8559610e+00   1.7665284e+00   5.0531923e-01   2.6267330e-02   2.8390418e-01   1.2337950e+00   2.8323383e+00   5.0365619e+00   7.8047941e+00   1.1096298e+01   1.4870896e+01   1.9089420e+01   2.3716988e+01   2.8712079e+01
   8.9090909e+00   4.0574200e+01   3.2279754e+01   2.5070580e+01   1.8884091e+01   1.3675227e+01   9.3873784e+00   5.9706762e+00   3.3751139e+00   1.5506580e+00   4.4935912e-01   2.4352976e-02   2.2976973e-01   1.0208144e+00   2.3539264e+00   4.1865175e+00   6.4772335e+00   9.1859682e+00   1.2274157e+01   1.5704693e+01   1.9440513e+01   2.3446953e+01
   9.0909091e+00   3.4632487e+01   2.7446861e+01   2.1231689e+01   1.5932135e+01   1.1492473e+01   7.8601846e+00   4.9821500e+00   2.8076358e+00   1.2876995e+00   3.7410186e-01   2.0492086e-02   1.8199134e-01   8.1511262e-01   1.8779769e+00   3.3302334e+00   5.1332161e+00   7.2490035e+00   9.6420865e+00   1.2278170e+01   1.5126111e+01   1.8152679e+01
   9.2727273e+00   2.8011795e+01   2.2088334e+01   1.6998628e+01   1.2689491e+01   9.1056503e+00   6.1945833e+00   3.9049217e+00   2.1880844e+00   9.9742345e-01   2.8764236e-01   1.5527892e-02   1.3977468e-01   6.2080156e-01   1.4213544e+00   2.5058611e+00   3.8405891e+00   5.3938948e+00   7.1357407e+00   9.0379899e+00   1.1074335e+01   1.3221401e+01
   9.4545455e+00   2.1251057e+01   1.6655532e+01   1.2739812e+01   9.4510869e+00   6.7383446e+00   4.5530488e+00   2.8494684e+00   1.5836709e+00   7.1445695e-01   2.0229685e-01   1.0421423e-02   1.0406035e-01   4.5069169e-01   1.0199637e+00   1.7838038e+00   2.7161452e+00   3.7934559e+00   4.9938483e+00   6.2969798e+00   7.6857821e+00   9.1452366e+00
   9.6363636e+00   1.5049843e+01   1.1720487e+01   8.9074297e+00   6.5642216e+00   4.6480300e+00   3.1179622e+00   1.9354296e+00   1.0649414e+00   4.7320711e-01   1.2964039e-01   5.9623788e-03   7.6266408e-02   3.1711149e-01   7.0703182e-01   1.2272053e+00   1.8608660e+00   2.5930555e+00   3.4116653e+00   4.3062220e+00   5.2676140e+00   6.2894833e+00
   9.8181818e+00   1.0007356e+01   7.7555585e+00   5.8664850e+00   4.3036779e+00   3.0335384e+00   2.0246705e+00   1.2492507e+00   6.8117468e-01   2.9759043e-01   7.7564665e-02   2.6878578e-03   5.6961217e-02   2.2659231e-01   4.9986370e-01   8.6719147e-01   1.3208241e+00   1.8551540e+00   2.4666989e+00   3.1530136e+00   3.9134070e+00   4.7496120e+00
   1.0000000e+01   6.4496907e+00   5.0072212e+00   3.7979406e+00   2.7959755e+00   1.9791477e+00   1.3272122e+00   8.2216815e-01   4.4910118e-01   1.9475210e-01   4.8220497e-02   7.6159919e-04   4.5563375e-02   1.7793859e-01   3.9417152e-01   6.9326392e-01   1.0753210e+00   1.5418454e+00   2.0963155e+00   2.7431058e+00   3.4866626e+00   4.3346925e+00
   1.0181818e+01   4.3814805e+00   3.4569631e+00   2.6691390e+00   2.0035521e+00   1.4484100e+00   9.9270808e-01   6.2905632e-01   3.5134299e-01   1.5539470e-01   3.8595158e-02   3.5672857e-05   4.0314527e-02   1.6136101e-01   3.6650078e-01   6.6006403e-01   1.0474418e+00   1.5350149e+00   2.1300071e+00   2.8410610e+00   3.6767852e+00   4.6456936e+00
   1.0363636e+01   3.5235418e+00   2.8616514e+00   2.2746374e+00   1.7580054e+00   1.3085484e+00   9.2342543e-01   6.0254688e-01   3.4705047e-01   1.5909314e-01   4.2031543e-02   1.4185548e-04   3.8773909e-02   1.6399969e-01   3.8259399e-01   7.0220306e-01   1.1305096e+00   1.6758013e+00   2.3468369e+00   3.1523506e+00   4.1015714e+00   5.2041592e+00
   1.0545455e+01   3.4313292e+00   2.8503801e+00   2.3132558e+00   1.8225707e+00   1.3806767e+00   9.9103326e-01   6.5766832e-01   3.8573732e-01   1.8127955e-01   5.0646653e-02   6.4195321e-04   3.8450697e-02   1.7155177e-01   4.0759912e-01   7.5441893e-01   1.2198923e+00   1.8116402e+00   2.5372177e+00   3.4041380e+00   4.4204609e+00   5.5923603e+00
   1.0727273e+01   3.6338386e+00   3.0398108e+00   2.4816277e+00   1.9640100e+00   1.4930757e+00   1.0749007e+00   7.1560904e-01   4.2181316e-01   2.0017033e-01   5.7675146e-02   1.1407643e-03   3.7359845e-02   1.7296523e-01   4.1435395e-01   7.6776837e-01   1.2391682e+00   1.8338796e+00   2.5575214e+00   3.4142515e+00   4.4089919e+00   5.5450747e+00
   1.0909091e+01   3.7519366e+00   3.1306402e+00   2.5473739e+00   2.0087979e+00   1.5210747e+00   1.0908338e+00   7.2344358e-01   4.2511455e-01   2.0177913e-01   5.8813016e-02   1.4028005e-03   3.4421140e-02   1.6234974e-01   3.8926896e-01   7.1875950e-01   1.1540448e+00   1.6977001e+00   2.3518291e+00   3.1180880e+00   3.9987544e+00   4.9933274e+00
   1.1090909e+01   3.5730466e+00   2.9612895e+00   2.3929555e+00   1.8736259e+00   1.4084634e+00   1.0026788e+00   6.6044729e-01   3.8570308e-01   1.8200784e-01   5.3015889e-02   1.3464072e-03   2.9479556e-02   1.3939638e-01   3.3252766e-01   6.0990799e-01   9.7220521e-01   1.4193892e+00   1.9510015e+00   2.5661479e+00   3.2633734e+00   4.0420260e+00
   1.1272727e+01   3.0619790e+00   2.5156201e+00   2.0158411e+00   1.5648248e+00   1.1662523e+00   8.2304113e-01   5.3708970e-01   3.1064364e-01   1.4521100e-01   4.1769712e-02   1.0250520e-03   2.3217362e-02   1.0676089e-01   2.5544536e-01   4.6393813e-01   7.3263995e-01   1.0597053e+00   1.4430755e+00   1.8806755e+00   2.3694439e+00   2.9067830e+00
   1.1454545e+01   2.3293236e+00   1.8955039e+00   1.5036121e+00   1.1553264e+00   8.5213908e-01   5.9490570e-01   3.8395477e-01   2.1936350e-01   1.0096091e-01   2.8313818e-02   5.9202440e-04   1.6679803e-02   7.5190337e-02   1.7446836e-01   3.1265197e-01   4.8750877e-01   6.9698167e-01   9.3867895e-01   1.2095582e+00   1.5070607e+00   1.8280992e+00
   1.1636364e+01   1.5556629e+00   1.2524307e+00   9.8262200e-01   7.4641244e-01   5.4395530e-01   3.7481037e-01   2.3843521e-01   1.3397845e-01   6.0258361e-02   1.6125601e-02   2.1520859e-04   1.0952043e-02   4.6638699e-02   1.0552833e-01   1.8566036e-01   2.8494982e-01   4.0149367e-01   5.3316720e-01   6.7782229e-01   8.3347494e-01   9.9807211e-01
   1.1818182e+01   9.2588661e-01   7.3739652e-01   5.7217953e-01   4.2992556e-01   3.0958171e-01   2.1049164e-01   1.3186039e-01   7.2601660e-02   3.1674315e-02   7.8814904e-03   1.5593410e-05   6.8134574e-03   2.6983348e-02   5.9197655e-02   1.0216407e-01   1.5459701e-01   2.1520133e-01   2.8267099e-01   3.5576354e-01   4.3343543e-01   5.1450412e-01
   1.2000000e+01   5.6356959e-01   4.4850854e-01   3.4792511e-01   2.6130652e-01   1.8823971e-01   1.2817568e-01   8.0365657e-02   4.4277662e-02   1.9288070e-02   4.7599891e-03   4.5715924e-05   4.5421295e-03   1.7645107e-02   3.8763046e-02   6.7348053e-02   1.0289896e-01   1.4485883e-01   1.9295006e-01   2.4665675e-01   3.0565600e-01   3.6968833e-01
   1.2181818e+01   5.0363124e-01   4.0840219e-01   3.2319711e-01   2.4809886e-01   1.8299660e-01   1.2794739e-01   8.2799845e-02   4.7496791e-02   2.2018300e-02   6.2921818e-03   2.7433680e-04   3.9306040e-03   1.7212451e-02   4.0132171e-02   7.2653261e-02   1.1480816e-01   1.6661459e-01   2.2802058e-01   2.9917836e-01   3.7998800e-01   4.7041049e-01
   1.2363636e+01   6.9212211e-01   5.6788519e-01   4.5492699e-01   3.5354936e-01   2.6423732e-01   1.8741348e-01   1.2339851e-01   7.2423662e-02   3.4825005e-02   1.0815033e-02   6.1514969e-04   4.4019196e-03   2.2356698e-02   5.4565031e-02   1.0113826e-01   1.6200339e-01   2.3725899e-01   3.2685878e-01   4.3070797e-01   5.4865048e-01   6.8063643e-01
   1.2545455e+01   1.0132918e+00   8.2942010e-01   6.6264661e-01   5.1382138e-01   3.8331414e-01   2.7140912e-01   1.7845984e-01   1.0483469e-01   5.0737441e-02   1.6068204e-02   9.4435288e-04   5.2781293e-03   2.8931421e-02   7.1633734e-02   1.3310025e-01   2.1292422e-01   3.1062912e-01   4.2533191e-01   5.5693196e-01   7.0452958e-01   8.6728921e-01
   1.2727273e+01   1.3311597e+00   1.0816585e+00   8.5784416e-01   6.6002584e-01   4.8864307e-01   3.4344456e-01   2.2446121e-01   1.3104388e-01   6.3061536e-02   1.9971030e-02   1.1670959e-03   5.9099532e-03   3.3366430e-02   8.2623653e-02   1.5261085e-01   2.4225114e-01   3.5023272e-01   4.7543003e-01   6.1636459e-01   7.7155020e-01   9.3977064e-01
   1.2909091e+01   1.5315688e+00   1.2326411e+00   9.6853794e-01   7.3878888e-01   5.4185137e-01   3.7736489e-01   2.4413344e-01   1.4125543e-01   6.7387696e-02   2.1193331e-02   1.2216087e-03   5.9063759e-03   3.3600235e-02   8.2608000e-02   1.5114907e-01   2.3741147e-01   3.3936316e-01   4.5526727e-01   5.8298527e-01   7.2062410e-01   8.6649311e-01
   1.3090909e+01   1.5487013e+00   1.2337740e+00   9.5920887e-01   7.2357603e-01   5.2494440e-01   3.6159069e-01   2.3141065e-01   1.3241187e-01   6.2447648e-02   1.9439099e-02   1.1068572e-03   5.1748591e-03   2.9344898e-02   7.1304153e-02   1.2879188e-01   1.9946141e-01   2.8114214e-01   3.7175194e-01   4.6845817e-01   5.6958021e-01   6.7315105e-01
   1.3272727e+01   1.3778942e+00   1.0845898e+00   8.3285283e-01   6.2023871e-01   4.4413004e-01   3.0167168e-01   1.9041662e-01   1.0742380e-01   4.9983131e-02   1.5333469e-02   8.6400319e-04   3.9033968e-03   2.1874717e-02   5.2268089e-02   9.2630503e-02   1.4082398e-01   1.9440988e-01   2.5151123e-01   3.1009174e-01   3.6836332e-01   4.2457152e-01
   1.3454545e+01   1.0693800e+00   8.2894673e-01   6.2635624e-01   4.5860953e-01   3.2270616e-01   2.1537450e-01   1.3337380e-01   7.3758704e-02   3.3634936e-02   1.0116964e-02   5.6497599e-04   2.4417440e-03   1.3355225e-02   3.1063676e-02   5.3517856e-02   7.8879771e-02   1.0544887e-01   1.3171700e-01   1.5632053e-01   1.7817529e-01   1.9646043e-01
   1.3636364e+01   7.0389853e-01   5.3366665e-01   3.9419095e-01   2.8186927e-01   1.9318931e-01   1.2544125e-01   7.5439438e-02   4.0471120e-02   1.7853878e-02   5.1852058e-03   2.8686449e-04   1.1638608e-03   6.0489096e-03   1.3392799e-02   2.1861794e-02   3.0333829e-02   3.7939286e-02   4.4087971e-02   4.8330935e-02   5.0460790e-02   5.0385136e-02
   1.3818182e+01   3.6850082e-01   2.6949660e-01   1.9143515e-01   1.3122526e-01   8.6010637e-02   5.3152183e-02   3.0252059e-02   1.5249155e-02   6.2792612e-03   1.6862199e-03   9.0177128e-05   3.6097269e-04   1.6091151e-03   3.1766993e-03   4.6487020e-03   5.8217365e-03   6.7410648e-03   7.6266439e-03   8.9053805e-03   1.1200453e-02   1.5293701e-02
   1.4000000e+01   1.2961981e-01   8.8106663e-02   5.7684768e-02   3.6080490e-02   2.1314551e-02   1.1741575e-02   5.8974045e-03   2.5949759e-03   9.1622285e-04   1.9497454e-04   4.3015680e-06   1.4922721e-04   6.5416290e-04   1.7554221e-03   3.8750114e-03   7.6386638e-03   1.3830235e-02   2.3367368e-02   3.7279006e-02   5.6780839e-02   8.3272995e-02
   1.4181818e+01   1.9533055e-02   1.2242618e-02   8.1671873e-03   6.0946769e-03   5.0631231e-03   4.4245140e-03   3.7439333e-03   2.8398263e-03   1.7261242e-03   6.4495025e-04   2.2981514e-05   4.6677138e-04   2.7317705e-03   7.7241719e-03   1.6459873e-02   3.0060368e-02   4.9746523e-02   7.6933172e-02   1.1283441e-01   1.5881166e-01   2.1619102e-01
