  5.8195132e-001 -4.3491628e+000  1.0701021e+001
  5.9842537e-001 -4.3634239e+000  1.0661854e+001
  6.1489942e-001 -4.3777544e+000  1.0622497e+001
  6.3256845e-001 -4.3934916e+000  1.0580013e+001
  6.5023747e-001 -4.4093696e+000  1.0537287e+001
  6.6790650e-001 -4.4253359e+000  1.0494323e+001
  6.8557552e-001 -4.4413927e+000  1.0451117e+001
  7.0448336e-001 -4.4586780e+000  1.0404604e+001
  7.2339120e-001 -4.4762837e+000  1.0357752e+001
  7.4229904e-001 -4.4941679e+000  1.0310564e+001
  7.6120688e-001 -4.5121690e+000  1.0263067e+001
  7.8140089e-001 -4.5315265e+000  1.0211991e+001
  8.0159489e-001 -4.5510237e+000  1.0160547e+001
  8.2178889e-001 -4.5710098e+000  1.0108640e+001
  8.4198289e-001 -4.5912126e+000  1.0056330e+001
  8.6351782e-001 -4.6129250e+000  1.0000112e+001
  8.8505274e-001 -4.6348145e+000  9.9434346e+000
  9.0658767e-001 -4.6571496e+000  9.8862146e+000
  9.2812260e-001 -4.6798622e+000  9.8284620e+000
  9.5105788e-001 -4.7042638e+000  9.7664148e+000
  9.7399316e-001 -4.7288887e+000  9.7037998e+000
  9.9692844e-001 -4.7541035e+000  9.6404938e+000
  1.0198637e+000 -4.7796904e+000  9.5765537e+000
  1.0442671e+000 -4.8071807e+000  9.5078572e+000
  1.0686705e+000 -4.8350640e+000  9.4384247e+000
  1.0930739e+000 -4.8636646e+000  9.3681350e+000
  1.1174773e+000 -4.8925605e+000  9.2971193e+000
  1.1434275e+000 -4.9236183e+000  9.2207907e+000
  1.1693778e+000 -4.9556038e+000  9.1433972e+000
  1.1953280e+000 -4.9879634e+000  9.0651289e+000
  1.2212782e+000 -5.0206886e+000  8.9859762e+000
  1.2488696e+000 -5.0565270e+000  8.9005791e+000
  1.2764609e+000 -5.0928154e+000  8.8141390e+000
  1.3040522e+000 -5.1297117e+000  8.7265742e+000
  1.3316435e+000 -5.1675609e+000  8.6377236e+000
  1.3609984e+000 -5.2083399e+000  8.5419955e+000
  1.3903533e+000 -5.2501542e+000  8.4447846e+000
  1.4197082e+000 -5.2927423e+000  8.3461948e+000
  1.4490632e+000 -5.3361021e+000  8.2462059e+000
  1.4803124e+000 -5.3834505e+000  8.1380449e+000
  1.5115617e+000 -5.4315263e+000  8.0283350e+000
  1.5428109e+000 -5.4810156e+000  7.9167067e+000
  1.5740602e+000 -5.5311975e+000  7.8035163e+000
  1.6071596e+000 -5.5859439e+000  7.6814471e+000
  1.6402591e+000 -5.6415434e+000  7.5575504e+000
  1.6733585e+000 -5.6988328e+000  7.4313273e+000
  1.7064580e+000 -5.7570630e+000  7.3031911e+000
  1.7401785e+000 -5.8180647e+000  7.1702367e+000
  1.7738990e+000 -5.8802443e+000  7.0351367e+000
  1.8076196e+000 -5.9439812e+000  6.8976356e+000
  1.8413401e+000 -6.0091455e+000  6.7577877e+000
  1.8756795e+000 -6.0769164e+000  6.6129872e+000
  1.9100189e+000 -6.1464754e+000  6.4654966e+000
  1.9443584e+000 -6.2173835e+000  6.3156088e+000
  1.9786978e+000 -6.2900834e+000  6.1629816e+000
  2.0135340e+000 -6.3654638e+000  6.0054677e+000
  2.0483703e+000 -6.4423652e+000  5.8453392e+000
  2.0832065e+000 -6.5212836e+000  5.6821718e+000
  2.1180428e+000 -6.6018101e+000  5.5162718e+000
  2.1535738e+000 -6.6856212e+000  5.3442217e+000
  2.1891048e+000 -6.7715194e+000  5.1689286e+000
  2.2246358e+000 -6.8592039e+000  4.9906309e+000
  2.2601668e+000 -6.9486600e+000  4.8093296e+000
  2.2962731e+000 -7.0415393e+000  4.6218387e+000
  2.3323795e+000 -7.1364811e+000  4.4309546e+000
  2.3684859e+000 -7.2333027e+000  4.2368384e+000
  2.4045922e+000 -7.3320219e+000  4.0394509e+000
  2.4413216e+000 -7.4344340e+000  3.8352263e+000
  2.4780510e+000 -7.5389994e+000  3.6273145e+000
  2.5147804e+000 -7.6455175e+000  3.4159162e+000
  2.5515098e+000 -7.7539823e+000  3.2010028e+000
  2.5889264e+000 -7.8664683e+000  2.9784231e+000
  2.6263430e+000 -7.9809432e+000  2.7521409e+000
  2.6637596e+000 -8.0973761e+000  2.5221406e+000
  2.7011762e+000 -8.2157799e+000  2.2882985e+000
  2.7390159e+000 -8.3374063e+000  2.0480186e+000
  2.7768555e+000 -8.4608611e+000  1.8039406e+000
  2.8146951e+000 -8.5860756e+000  1.5560752e+000
  2.8525348e+000 -8.7129705e+000  1.3044399e+000
  2.8912047e+000 -8.8442911e+000  1.0434195e+000
  2.9298747e+000 -8.9771634e+000  7.7852897e-001
  2.9685447e+000 -9.1114649e+000  5.0981909e-001
  3.0072146e+000 -9.2470605e+000  2.3735225e-001
  3.0467315e+000 -9.3868093e+000 -4.4886135e-002
  3.0862484e+000 -9.5275830e+000 -3.3087789e-001
  3.1257653e+000 -9.6691935e+000 -6.2051481e-001
  3.1652822e+000 -9.8114389e+000 -9.1367586e-001
  3.2053868e+000 -9.9562296e+000 -1.2146570e+000
  3.2454914e+000 -1.0101209e+001 -1.5189645e+000
  3.2855960e+000 -1.0246055e+001 -1.8264281e+000
  3.3257006e+000 -1.0390424e+001 -2.1368332e+000
  3.3667109e+000 -1.0537328e+001 -2.4570459e+000
  3.4077213e+000 -1.0683185e+001 -2.7798377e+000
  3.4487316e+000 -1.0827647e+001 -3.1049337e+000
  3.4897420e+000 -1.0970351e+001 -3.4320397e+000
  3.5315815e+000 -1.1113502e+001 -3.7674283e+000
  3.5734211e+000 -1.1253639e+001 -4.1040703e+000
  3.6152606e+000 -1.1390622e+001 -4.4416720e+000
  3.6571001e+000 -1.1524006e+001 -4.7798297e+000
  3.7001275e+000 -1.1656532e+001 -5.1275225e+000
  3.7431548e+000 -1.1783627e+001 -5.4745299e+000
  3.7861821e+000 -1.1905334e+001 -5.8206043e+000
  3.8292094e+000 -1.2020790e+001 -6.1650266e+000
  3.8733694e+000 -1.2131391e+001 -6.5157073e+000
  3.9175293e+000 -1.2234581e+001 -6.8635870e+000
  3.9616893e+000 -1.2328759e+001 -7.2073772e+000
  4.0058493e+000 -1.2413381e+001 -7.5464091e+000
  4.0518907e+000 -1.2491603e+001 -7.8946019e+000
  4.0979322e+000 -1.2557029e+001 -8.2352526e+000
  4.1439736e+000 -1.2611315e+001 -8.5691727e+000
  4.1900151e+000 -1.2651015e+001 -8.8934515e+000
  4.2378128e+000 -1.2679192e+001 -9.2212959e+000
  4.2856104e+000 -1.2690224e+001 -9.5367410e+000
  4.3334081e+000 -1.2686421e+001 -9.8411745e+000
  4.3812058e+000 -1.2664863e+001 -1.0131770e+001
  4.4316194e+000 -1.2624012e+001 -1.0423691e+001
  4.4820330e+000 -1.2564050e+001 -1.0699712e+001
  4.5324466e+000 -1.2482840e+001 -1.0957361e+001
  4.5828602e+000 -1.2382304e+001 -1.1197802e+001
  4.6366925e+000 -1.2252916e+001 -1.1434319e+001
  4.6905247e+000 -1.2099146e+001 -1.1647686e+001
  4.7443569e+000 -1.1922693e+001 -1.1838806e+001
  4.7981892e+000 -1.1723999e+001 -1.2007431e+001
  4.8525604e+000 -1.1501182e+001 -1.2154652e+001
  4.9069316e+000 -1.1255982e+001 -1.2277765e+001
  4.9613029e+000 -1.0989372e+001 -1.2377009e+001
  5.0156741e+000 -1.0703013e+001 -1.2453440e+001
  5.0706821e+000 -1.0394255e+001 -1.2507973e+001
  5.1256900e+000 -1.0067527e+001 -1.2540176e+001
  5.1806980e+000 -9.7230180e+000 -1.2549422e+001
  5.2357060e+000 -9.3632648e+000 -1.2537950e+001
  5.2915190e+000 -8.9841841e+000 -1.2506225e+001
  5.3473320e+000 -8.5924148e+000 -1.2455349e+001
  5.4031450e+000 -8.1891240e+000 -1.2386005e+001
  5.4589580e+000 -7.7757856e+000 -1.2299304e+001
  5.5121201e+000 -7.3746962e+000 -1.2202581e+001
  5.5652822e+000 -6.9677555e+000 -1.2093345e+001
  5.6184443e+000 -6.5553450e+000 -1.1971335e+001
  5.6716064e+000 -6.1396517e+000 -1.1839296e+001
  5.7205439e+000 -5.7546987e+000 -1.1709242e+001
  5.7694814e+000 -5.3685240e+000 -1.1572088e+001
  5.8184190e+000 -4.9818418e+000 -1.1428517e+001
  5.8673565e+000 -4.5955816e+000 -1.1279710e+001
  5.9134685e+000 -4.2324104e+000 -1.1134873e+001
  5.9595804e+000 -3.8708166e+000 -1.0986848e+001
  6.0056924e+000 -3.5111423e+000 -1.0835771e+001
  6.0518044e+000 -3.1538753e+000 -1.0682245e+001
  6.0956079e+000 -2.8171723e+000 -1.0534891e+001
  6.1394113e+000 -2.4833833e+000 -1.0386426e+001
  6.1832148e+000 -2.1528016e+000 -1.0236985e+001
  6.2270183e+000 -1.8257224e+000 -1.0087172e+001
  6.2692971e+000 -1.5135677e+000 -9.9425833e+000
  6.3115760e+000 -1.2050827e+000 -9.7982725e+000
  6.3538548e+000 -9.0044050e-001 -9.6545022e+000
  6.3961337e+000 -5.9979263e-001 -9.5115151e+000
  6.4374052e+000 -3.1029549e-001 -9.3729007e+000
  6.4786768e+000 -2.4880207e-002 -9.2354323e+000
  6.5199483e+000  2.5638533e-001 -9.0993101e+000
  6.5612199e+000  5.3343815e-001 -8.9646978e+000
  6.6012499e+000  7.9808148e-001 -8.8357119e+000
  6.6412799e+000  1.0586592e+000 -8.7083959e+000
  6.6813099e+000  1.3151358e+000 -8.5828553e+000
  6.7213400e+000  1.5674882e+000 -8.4591819e+000
  6.7604070e+000  1.8097596e+000 -8.3403696e+000
  6.7994741e+000  2.0480271e+000 -8.2235097e+000
  6.8385412e+000  2.2823378e+000 -8.1086395e+000
  6.8776082e+000  2.5127032e+000 -7.9958025e+000
  6.9157811e+000  2.7339987e+000 -7.8875470e+000
  6.9539539e+000  2.9515719e+000 -7.7812851e+000
  6.9921268e+000  3.1654470e+000 -7.6770327e+000
  7.0302997e+000  3.3756547e+000 -7.5747968e+000
  7.0676123e+000  3.5774295e+000 -7.4769807e+000
  7.1049250e+000  3.7757289e+000 -7.3811430e+000
  7.1422377e+000  3.9706314e+000 -7.2872386e+000
  7.1795504e+000  4.1621758e+000 -7.1952502e+000
  7.2160472e+000  4.3461976e+000 -7.1072408e+000
  7.2525440e+000  4.5269338e+000 -7.0212052e+000
  7.2890407e+000  4.7045940e+000 -6.9369457e+000
  7.3255375e+000  4.8792223e+000 -6.8544266e+000
  7.3613111e+000  5.0471695e+000 -6.7755932e+000
  7.3970847e+000  5.2122900e+000 -6.6983941e+000
  7.4328583e+000  5.3746429e+000 -6.6227666e+000
  7.4686319e+000  5.5339251e+000 -6.5491408e+000
  7.5036942e+000  5.6874269e+000 -6.4784734e+000
  7.5387565e+000  5.8383316e+000 -6.4093153e+000
  7.5738189e+000  5.9864629e+000 -6.3419617e+000
  7.6088812e+000  6.1321749e+000 -6.2759261e+000
  7.6432394e+000  6.2723805e+000 -6.2128771e+000
  7.6775975e+000  6.4102451e+000 -6.1511881e+000
  7.7119556e+000  6.5457763e+000 -6.0908712e+000
  7.7463138e+000  6.6789172e+000 -6.0320744e+000
  7.7799824e+000  6.8072985e+000 -5.9755651e+000
  7.8136511e+000  6.9333764e+000 -5.9206195e+000
  7.8473198e+000  7.0575213e+000 -5.8666076e+000
  7.8809884e+000  7.1794064e+000 -5.8141879e+000
  7.9139667e+000  7.2970102e+000 -5.7636467e+000
  7.9469450e+000  7.4125164e+000 -5.7146109e+000
  7.9799233e+000  7.5263177e+000 -5.6663326e+000
  8.0129015e+000  7.6381335e+000 -5.6194546e+000
  8.0451923e+000  7.7459951e+000 -5.5743144e+000
  8.0774831e+000  7.8520829e+000 -5.5303588e+000
  8.1097738e+000  7.9565655e+000 -5.4872528e+000
  8.1420646e+000  8.0594310e+000 -5.4450949e+000
  8.1737279e+000  8.1587235e+000 -5.4047390e+000
  8.2053911e+000  8.2566278e+000 -5.3649958e+000
  8.2370544e+000  8.3529424e+000 -5.3264592e+000
  8.2687176e+000  8.4479486e+000 -5.2884461e+000
  8.2996247e+000  8.5393026e+000 -5.2522567e+000
  8.3305319e+000  8.6293709e+000 -5.2168055e+000
  8.3614390e+000  8.7182723e+000 -5.1818177e+000
  8.3923461e+000  8.8058244e+000 -5.1479424e+000
  8.4225077e+000  8.8901969e+000 -5.1152975e+000
  8.4526694e+000  8.9734911e+000 -5.0832230e+000
  8.4828310e+000  9.0556485e+000 -5.0519989e+000
  8.5129927e+000  9.1368333e+000 -5.0211445e+000
  8.5424281e+000  9.2150873e+000 -4.9916215e+000
  8.5718635e+000  9.2923735e+000 -4.9627920e+000
  8.6012989e+000  9.3688101e+000 -4.9342795e+000
  8.6307343e+000  9.4443758e+000 -4.9062912e+000
  8.6594414e+000  9.5172243e+000 -4.8796410e+000
  8.6881486e+000  9.5893416e+000 -4.8532582e+000
  8.7168557e+000  9.6607352e+000 -4.8272284e+000
  8.7455628e+000  9.7313568e+000 -4.8019116e+000
  8.7733507e+000  9.7990948e+000 -4.7776285e+000
  8.8011386e+000  9.8662438e+000 -4.7535566e+000
  8.8289265e+000  9.9327585e+000 -4.7301040e+000
  8.8567144e+000  9.9987136e+000 -4.7069542e+000
  8.8836296e+000  1.0062106e+001 -4.6847042e+000
  8.9105448e+000  1.0125019e+001 -4.6627223e+000
  8.9374599e+000  1.0187439e+001 -4.6412899e+000
  8.9643751e+000  1.0249441e+001 -4.6200013e+000
  8.9903445e+000  1.0308888e+001 -4.5995894e+000
  9.0163138e+000  1.0367967e+001 -4.5794979e+000
  9.0422831e+000  1.0426689e+001 -4.5597914e+000
  9.0682525e+000  1.0485104e+001 -4.5401879e+000
  9.0931835e+000  1.0540913e+001 -4.5214589e+000
  9.1181146e+000  1.0596463e+001 -4.5029940e+000
  9.1430457e+000  1.0651765e+001 -4.4848719e+000
  9.1679768e+000  1.0706859e+001 -4.4668180e+000
  9.1917620e+000  1.0759240e+001 -4.4496528e+000
  9.2155472e+000  1.0811463e+001 -4.4325925e+000
  9.2393324e+000  1.0863528e+001 -4.4159483e+000
  9.2631177e+000  1.0915466e+001 -4.3993446e+000
  9.2856592e+000  1.0964588e+001 -4.3836412e+000
  9.3082008e+000  1.1013625e+001 -4.3679651e+000
  9.3307424e+000  1.1062588e+001 -4.3525316e+000
  9.3532840e+000  1.1111493e+001 -4.3372949e+000
  9.3576881e+000  1.1121042e+001 -4.3343199e+000
  9.3620921e+000  1.1130589e+001 -4.3313455e+000
  9.3664962e+000  1.1140136e+001 -4.3283711e+000
  9.3709002e+000  1.1149680e+001 -4.3253976e+000
  9.3753043e+000  1.1159224e+001 -4.3224241e+000
  9.3797084e+000  1.1168767e+001 -4.3194512e+000
  9.3841124e+000  1.1178308e+001 -4.3164786e+000
  9.3885165e+000  1.1187848e+001 -4.3135063e+000
  9.3942756e+000  1.1200322e+001 -4.3096198e+000
  9.4000347e+000  1.1212796e+001 -4.3057337e+000
  9.4057938e+000  1.1225268e+001 -4.3018478e+000
  9.4115529e+000  1.1237740e+001 -4.2979623e+000
  9.4130187e+000  1.1240914e+001 -4.2969733e+000
  9.4144844e+000  1.1244088e+001 -4.2959844e+000
  9.4159502e+000  1.1247261e+001 -4.2949957e+000
  9.4174160e+000  1.1250436e+001 -4.2940068e+000
  9.4188817e+000  1.1253610e+001 -4.2930178e+000
  9.4203475e+000  1.1256784e+001 -4.2920289e+000
  9.4218133e+000  1.1259957e+001 -4.2910402e+000
  9.4232790e+000  1.1263132e+001 -4.2900513e+000
  9.4235940e+000  1.1263814e+001 -4.2898386e+000
  9.4239090e+000  1.1264496e+001 -4.2896263e+000
  9.4242240e+000  1.1265178e+001 -4.2894137e+000
  9.4245390e+000  1.1265860e+001 -4.2892013e+000
  9.4248540e+000  1.1266378e+001 -4.2890400e+000
  9.4251690e+000  1.1266378e+001 -4.2890400e+000
  9.4254840e+000  1.1266378e+001 -4.2890400e+000
  9.4257990e+000  1.1266378e+001 -4.2890400e+000
  9.4260920e+000  1.1266378e+001 -4.2890400e+000
  9.4263851e+000  1.1266378e+001 -4.2890400e+000
  9.4266781e+000  1.1266378e+001 -4.2890400e+000
  9.4269712e+000  1.1266378e+001 -4.2890400e+000
  9.4284364e+000  1.1266378e+001 -4.2890400e+000
  9.4299017e+000  1.1266378e+001 -4.2890400e+000
  9.4313669e+000  1.1266378e+001 -4.2890400e+000
  9.4328322e+000  1.1266378e+001 -4.2890400e+000
  9.4401584e+000  1.1266378e+001 -4.2890400e+000
  9.4474846e+000  1.1266378e+001 -4.2890400e+000
  9.4548109e+000  1.1266378e+001 -4.2890400e+000
  9.4621371e+000  1.1266378e+001 -4.2890400e+000
  9.4987683e+000  1.1266378e+001 -4.2890400e+000
  9.5353996e+000  1.1266378e+001 -4.2890400e+000
  9.5720308e+000  1.1266378e+001 -4.2890400e+000
  9.6086620e+000  1.1266378e+001 -4.2890400e+000
  9.6465699e+000  1.1266378e+001 -4.2890400e+000
  9.6844778e+000  1.1266378e+001 -4.2890400e+000
  9.7223857e+000  1.1266378e+001 -4.2890400e+000
  9.7602936e+000  1.1266378e+001 -4.2890400e+000
  9.8009743e+000  1.1266378e+001 -4.2890400e+000
  9.8416550e+000  1.1266378e+001 -4.2890400e+000
  9.8823356e+000  1.1266378e+001 -4.2890400e+000
  9.9230163e+000  1.1266378e+001 -4.2890400e+000
  9.9682272e+000  1.1266378e+001 -4.2890400e+000
  1.0013438e+001  1.1266378e+001 -4.2890400e+000
  1.0058649e+001  1.1266378e+001 -4.2890400e+000
  1.0103860e+001  1.1266378e+001 -4.2890400e+000
  1.0163026e+001  1.1266378e+001 -4.2890400e+000
  1.0222192e+001  1.1266378e+001 -4.2890400e+000
  1.0281359e+001  1.1266378e+001 -4.2890400e+000
  1.0340525e+001  1.1266378e+001 -4.2890400e+000
  1.0380580e+001  1.1266378e+001 -4.2890400e+000
  1.0420634e+001  1.1266378e+001 -4.2890400e+000
  1.0460689e+001  1.1266378e+001 -4.2890400e+000
  1.0500743e+001  1.1266378e+001 -4.2890400e+000
  1.0540798e+001  1.1266378e+001 -4.2890400e+000
  1.0580853e+001  1.1266378e+001 -4.2890400e+000
  1.0620907e+001  1.1266378e+001 -4.2890400e+000
  1.0660962e+001  1.1266378e+001 -4.2890400e+000
  1.0697391e+001  1.1266378e+001 -4.2890400e+000
  1.0733820e+001  1.1266378e+001 -4.2890400e+000
  1.0770249e+001  1.1266378e+001 -4.2890400e+000
  1.0806678e+001  1.1266378e+001 -4.2890400e+000
  1.0840536e+001  1.1266378e+001 -4.2890400e+000
  1.0874393e+001  1.1266378e+001 -4.2890400e+000
  1.0908251e+001  1.1266378e+001 -4.2890400e+000
  1.0942109e+001  1.1266378e+001 -4.2890400e+000
  1.0973905e+001  1.1266378e+001 -4.2890400e+000
  1.1005700e+001  1.1266378e+001 -4.2890400e+000
  1.1037495e+001  1.1266378e+001 -4.2890400e+000
  1.1069291e+001  1.1266378e+001 -4.2890400e+000
  1.1099201e+001  1.1266378e+001 -4.2890400e+000
  1.1129112e+001  1.1266378e+001 -4.2890400e+000
  1.1159023e+001  1.1266378e+001 -4.2890400e+000
  1.1188934e+001  1.1266378e+001 -4.2890400e+000
  1.1218334e+001  1.1266378e+001 -4.2890400e+000
  1.1247734e+001  1.1266378e+001 -4.2890400e+000
  1.1277134e+001  1.1266378e+001 -4.2890400e+000
  1.1306534e+001  1.1266378e+001 -4.2890400e+000
  1.1336095e+001  1.1266378e+001 -4.2890400e+000
  1.1365656e+001  1.1266378e+001 -4.2890400e+000
  1.1395217e+001  1.1266378e+001 -4.2890400e+000
  1.1424778e+001  1.1266378e+001 -4.2890400e+000
