  9.0658767e-001  2.1794101e+003  2.7313191e+002  8.9158153e+002
  9.2812260e-001  2.2384940e+003  2.9280167e+002  9.3306654e+002
  9.5105788e-001  2.3019716e+003  3.1474429e+002  9.7817821e+002
  9.7399316e-001  2.3660300e+003  3.3773343e+002  1.0242378e+003
  9.9692844e-001  2.4306813e+003  3.6179069e+002  1.0712346e+003
  1.0198637e+000  2.4959374e+003  3.8693742e+002  1.1191575e+003
  1.0442671e+000  2.5660477e+003  4.1491381e+002  1.1711524e+003
  1.0686705e+000  2.6368699e+003  4.4417261e+002  1.2241695e+003
  1.0930739e+000  2.7084178e+003  4.7473858e+002  1.2781946e+003
  1.1174773e+000  2.7807048e+003  5.0663613e+002  1.3332134e+003
  1.1434275e+000  2.8583998e+003  5.4204333e+002  1.3927936e+003
  1.1693778e+000  2.9369616e+003  5.7901194e+002  1.4534632e+003
  1.1953280e+000  3.0164058e+003  6.1756998e+002  1.5152041e+003
  1.2212782e+000  3.0967478e+003  6.5774496e+002  1.5779978e+003
  1.2488696e+000  3.1831720e+003  7.0226442e+002  1.6458963e+003
  1.2764609e+000  3.2706458e+003  7.4867426e+002  1.7149407e+003
  1.3040522e+000  3.3591866e+003  7.9700574e+002  1.7851076e+003
  1.3316435e+000  3.4488115e+003  8.4728946e+002  1.8563734e+003
  1.3609984e+000  3.5453738e+003  9.0296419e+002  1.9333738e+003
  1.3903533e+000  3.6432016e+003  9.6091778e+002  2.0115612e+003
  1.4197082e+000  3.7423140e+003  1.0211846e+003  2.0909057e+003
  1.4490632e+000  3.8427296e+003  1.0837981e+003  2.1713768e+003
  1.4803124e+000  3.9510776e+003  1.1530673e+003  2.2582445e+003
  1.5115617e+000  4.0609442e+003  1.2250709e+003  2.3463163e+003
  1.5428109e+000  4.1723500e+003  1.2998457e+003  2.4355540e+003
  1.5740602e+000  4.2853149e+003  1.3774274e+003  2.5259190e+003
  1.6071596e+000  4.4066898e+003  1.4627020e+003  2.6228198e+003
  1.6402591e+000  4.5298574e+003  1.5512040e+003  2.7208942e+003
  1.6733585e+000  4.6548388e+003  1.6429714e+003  2.8200942e+003
  1.7064580e+000  4.7816544e+003  1.7380403e+003  2.9203716e+003
  1.7401785e+000  4.9127557e+003  1.8383241e+003  3.0235881e+003
  1.7738990e+000  5.0458002e+003  1.9421056e+003  3.1278200e+003
  1.8076196e+000  5.1808065e+003  2.0494179e+003  3.2330145e+003
  1.8413401e+000  5.3177921e+003  2.1602925e+003  3.3391186e+003
  1.8756795e+000  5.4593429e+003  2.2768935e+003  3.4480493e+003
  1.9100189e+000  5.6029800e+003  2.3972487e+003  3.5578106e+003
  1.9443584e+000  5.7487184e+003  2.5213856e+003  3.6683449e+003
  1.9786978e+000  5.8965725e+003  2.6493293e+003  3.7795943e+003
  2.0135340e+000  6.0487409e+003  2.7830381e+003  3.8931241e+003
  2.0483703e+000  6.2031126e+003  2.9207112e+003  4.0072686e+003
  2.0832065e+000  6.3596988e+003  3.0623687e+003  4.1219662e+003
  2.1180428e+000  6.5185097e+003  3.2080285e+003  4.2371551e+003
  2.1535738e+000  6.6827887e+003  3.3607327e+003  4.3550829e+003
  2.1891048e+000  6.8493994e+003  3.5176315e+003  4.4733910e+003
  2.2246358e+000  7.0183486e+003  3.6787370e+003  4.5920130e+003
  2.2601668e+000  7.1896419e+003  3.8440590e+003  4.7108824e+003
  2.2962731e+000  7.3661147e+003  4.0163852e+003  4.8318613e+003
  2.3323795e+000  7.5450155e+003  4.1930786e+003  4.9529567e+003
  2.3684859e+000  7.7263459e+003  4.3741417e+003  5.0740983e+003
  2.4045922e+000  7.9101062e+003  4.5595750e+003  5.1952161e+003
  2.4413216e+000  8.0995293e+003  4.7526893e+003  5.3183269e+003
  2.4780510e+000  8.2914629e+003  4.9503184e+003  5.4412665e+003
  2.5147804e+000  8.4859027e+003  5.1524543e+003  5.5639613e+003
  2.5515098e+000  8.6828430e+003  5.3590866e+003  5.6863376e+003
  2.5889264e+000  8.8860316e+003  5.5741946e+003  5.8106003e+003
  2.6263430e+000  9.0917984e+003  5.7939382e+003  5.9343791e+003
  2.6637596e+000  9.3001324e+003  6.0182978e+003  6.0575969e+003
  2.7011762e+000  9.5110213e+003  6.2472508e+003  6.1801771e+003
  2.7390159e+000  9.7268785e+003  6.4834381e+003  6.3034170e+003
  2.7768555e+000  9.9453181e+003  6.7242682e+003  6.4258484e+003
  2.8146951e+000  1.0166322e+004  6.9697087e+003  6.5473933e+003
  2.8525348e+000  1.0389872e+004  7.2197248e+003  6.6679745e+003
  2.8912047e+000  1.0620934e+004  7.4799147e+003  6.7901262e+003
  2.9298747e+000  1.0854608e+004  7.7447998e+003  6.9111099e+003
  2.9685447e+000  1.1090868e+004  8.0143333e+003  7.0308455e+003
  3.0072146e+000  1.1329686e+004  8.2884656e+003  7.1492532e+003
  3.0467315e+000  1.1576347e+004  8.5732976e+003  7.2688006e+003
  3.0862484e+000  1.1825616e+004  8.8628171e+003  7.3867963e+003
  3.1257653e+000  1.2077457e+004  9.1569612e+003  7.5031584e+003
  3.1652822e+000  1.2331834e+004  9.4556639e+003  7.6178061e+003
  3.2053868e+000  1.2592548e+004  9.7633986e+003  7.7323242e+003
  3.2454914e+000  1.2855791e+004  1.0075682e+004  7.8449128e+003
  3.2855960e+000  1.3121521e+004  1.0392434e+004  7.9554913e+003
  3.3257006e+000  1.3389692e+004  1.0713574e+004  8.0639808e+003
  3.3667109e+000  1.3666393e+004  1.1046415e+004  8.1726793e+003
  3.4077213e+000  1.3945545e+004  1.1383661e+004  8.2790310e+003
  3.4487316e+000  1.4227092e+004  1.1725214e+004  8.3829564e+003
  3.4897420e+000  1.4510978e+004  1.2070974e+004  8.4843777e+003
  3.5315815e+000  1.4802956e+004  1.2427951e+004  8.5851907e+003
  3.5734211e+000  1.5097244e+004  1.2789084e+004  8.6832400e+003
  3.6152606e+000  1.5393779e+004  1.3154257e+004  8.7784494e+003
  3.6571001e+000  1.5692493e+004  1.3523350e+004  8.8707449e+003
  3.7001275e+000  1.6001888e+004  1.3906879e+004  8.9625457e+003
  3.7431548e+000  1.6313439e+004  1.4294286e+004  9.0511133e+003
  3.7861821e+000  1.6627068e+004  1.4685431e+004  9.1363748e+003
  3.8292094e+000  1.6942694e+004  1.5080170e+004  9.2182601e+003
  3.8733694e+000  1.7268621e+004  1.5488886e+004  9.2987195e+003
  3.9175293e+000  1.7596477e+004  1.5901072e+004  9.3754820e+003
  3.9616893e+000  1.7926170e+004  1.6316565e+004  9.4484810e+003
  4.0058493e+000  1.8257607e+004  1.6735199e+004  9.5176531e+003
  4.0518907e+000  1.8604921e+004  1.7174829e+004  9.5856328e+003
  4.0979322e+000  1.8953918e+004  1.7617492e+004  9.6493236e+003
  4.1439736e+000  1.9304489e+004  1.8062989e+004  9.7086653e+003
  4.1900151e+000  1.9656522e+004  1.8511121e+004  9.7636021e+003
  4.2378128e+000  2.0023407e+004  1.8978914e+004  9.8159189e+003
  4.2856104e+000  2.0391618e+004  1.9449096e+004  9.8633794e+003
  4.3334081e+000  2.0761024e+004  1.9921434e+004  9.9059355e+003
  4.3812058e+000  2.1131494e+004  2.0395692e+004  9.9435439e+003
  4.4316194e+000  2.1523247e+004  2.0897726e+004  9.9778074e+003
  4.4820330e+000  2.1915883e+004  2.1401352e+004  1.0006486e+004
  4.5324466e+000  2.2309243e+004  2.1906288e+004  1.0029547e+004
  4.5828602e+000  2.2703169e+004  2.2412250e+004  1.0046964e+004
  4.6366925e+000  2.3124256e+004  2.2953333e+004  1.0059309e+004
  4.6905247e+000  2.3545615e+004  2.3494913e+004  1.0065182e+004
  4.7443569e+000  2.3967053e+004  2.4036639e+004  1.0064574e+004
  4.7981892e+000  2.4388375e+004  2.4578163e+004  1.0057485e+004
  4.8525604e+000  2.4813602e+004  2.5124549e+004  1.0043758e+004
  4.9069316e+000  2.5238315e+004  2.5670013e+004  1.0023447e+004
  4.9613029e+000  2.5662316e+004  2.6214196e+004  9.9965807e+003
  5.0156741e+000  2.6085406e+004  2.6756742e+004  9.9631928e+003
  5.0706821e+000  2.6512324e+004  2.7303615e+004  9.9228228e+003
  5.1256900e+000  2.6937908e+004  2.7848084e+004  9.8758774e+003
  5.1806980e+000  2.7361958e+004  2.8389789e+004  9.8224196e+003
  5.2357060e+000  2.7784275e+004  2.8928371e+004  9.7625214e+003
  5.2915190e+000  2.8210801e+004  2.9471282e+004  9.6952468e+003
  5.3473320e+000  2.8635142e+004  3.0010251e+004  9.6215179e+003
  5.4031450e+000  2.9057097e+004  3.0544917e+004  9.5414368e+003
  5.4589580e+000  2.9476472e+004  3.1074928e+004  9.4551144e+003
  5.5121201e+000  2.9873354e+004  3.1575121e+004  9.3671975e+003
  5.5652822e+000  3.0267558e+004  3.2070483e+004  9.2738369e+003
  5.6184443e+000  3.0658926e+004  3.2560725e+004  9.1751498e+003
  5.6716064e+000  3.1047303e+004  3.3045568e+004  9.0712601e+003
  5.7205439e+000  3.1402041e+004  3.3486874e+004  8.9711394e+003
  5.7694814e+000  3.1754000e+004  3.3923164e+004  8.8668272e+003
  5.8184190e+000  3.2103067e+004  3.4354233e+004  8.7584346e+003
  5.8673565e+000  3.2449133e+004  3.4779886e+004  8.6460768e+003
  5.9134685e+000  3.2772377e+004  3.5175835e+004  8.5366853e+003
  5.9595804e+000  3.3092776e+004  3.5566648e+004  8.4239828e+003
  6.0056924e+000  3.3410246e+004  3.5952176e+004  8.3080759e+003
  6.0518044e+000  3.3724707e+004  3.6332274e+004  8.1890740e+003
  6.0956079e+000  3.4020567e+004  3.6688185e+004  8.0732657e+003
  6.1394113e+000  3.4313577e+004  3.7038954e+004  7.9548648e+003
  6.1832148e+000  3.4603676e+004  3.7384469e+004  7.8339722e+003
  6.2270183e+000  3.4890803e+004  3.7724624e+004  7.7106911e+003
  6.2692971e+000  3.5165065e+004  3.8047759e+004  7.5895342e+003
  6.3115760e+000  3.5436458e+004  3.8365718e+004  7.4663462e+003
  6.3538548e+000  3.5704934e+004  3.8678416e+004  7.3412251e+003
  6.3961337e+000  3.5970449e+004  3.8985776e+004  7.2142703e+003
  6.4374052e+000  3.6226743e+004  3.9280591e+004  7.0886679e+003
  6.4786768e+000  3.6480139e+004  3.9570180e+004  6.9615093e+003
  6.5199483e+000  3.6730602e+004  3.9854483e+004  6.8328907e+003
  6.5612199e+000  3.6978101e+004  4.0133442e+004  6.7029096e+003
  6.6012499e+000  3.7215293e+004  4.0398852e+004  6.5756298e+003
  6.6412799e+000  3.7449643e+004  4.0659140e+004  6.4472513e+003
  6.6813099e+000  3.7681126e+004  4.0914262e+004  6.3178656e+003
  6.7213400e+000  3.7909721e+004  4.1164182e+004  6.1875649e+003
  6.7604070e+000  3.8130014e+004  4.1403041e+004  6.0596050e+003
  6.7994741e+000  3.8347523e+004  4.1636883e+004  5.9309486e+003
  6.8385412e+000  3.8562232e+004  4.1865685e+004  5.8016831e+003
  6.8776082e+000  3.8774130e+004  4.2089425e+004  5.6718962e+003
  6.9157811e+000  3.8978452e+004  4.2303136e+004  5.5446605e+003
  6.9539539e+000  3.9180073e+004  4.2511984e+004  5.4170935e+003
  6.9921268e+000  3.9378985e+004  4.2715958e+004  5.2892776e+003
  7.0302997e+000  3.9575184e+004  4.2915051e+004  5.1612957e+003
  7.0676123e+000  3.9764339e+004  4.3104936e+004  5.0361166e+003
  7.1049250e+000  3.9950898e+004  4.3290152e+004  4.9109356e+003
  7.1422377e+000  4.0134864e+004  4.3470702e+004  4.7858300e+003
  7.1795504e+000  4.0316237e+004  4.3646591e+004  4.6608773e+003
  7.2160472e+000  4.0491141e+004  4.3814132e+004  4.5388789e+003
  7.2525440e+000  4.0663573e+004  4.3977231e+004  4.4171730e+003
  7.2890407e+000  4.0833542e+004  4.4135900e+004  4.2958315e+003
  7.3255375e+000  4.1001055e+004  4.4290155e+004  4.1749264e+003
  7.3613111e+000  4.1162874e+004  4.4437087e+004  4.0569094e+003
  7.3970847e+000  4.1322353e+004  4.4579814e+004  3.9394476e+003
  7.4328583e+000  4.1479503e+004  4.4718359e+004  3.8226076e+003
  7.4686319e+000  4.1634339e+004  4.4852744e+004  3.7064559e+003
  7.5036942e+000  4.1783862e+004  4.4980448e+004  3.5933452e+003
  7.5387565e+000  4.1931190e+004  4.5104209e+004  3.4810210e+003
  7.5738189e+000  4.2076339e+004  4.5224057e+004  3.3695447e+003
  7.6088812e+000  4.2219324e+004  4.5340023e+004  3.2589771e+003
  7.6432394e+000  4.2357358e+004  4.5449926e+004  3.1515699e+003
  7.6775975e+000  4.2493350e+004  4.5556167e+004  3.0451497e+003
  7.7119556e+000  4.2627321e+004  4.5658781e+004  2.9397724e+003
  7.7463138e+000  4.2759292e+004  4.5757806e+004  2.8354931e+003
  7.7799824e+000  4.2886693e+004  4.5851399e+004  2.7344245e+003
  7.8136511e+000  4.3012214e+004  4.5941621e+004  2.6345138e+003
  7.8473198e+000  4.3135878e+004  4.6028513e+004  2.5358114e+003
  7.8809884e+000  4.3257708e+004  4.6112116e+004  2.4383670e+003
  7.9139667e+000  4.3375284e+004  4.6190859e+004  2.3441875e+003
  7.9469450e+000  4.3491146e+004  4.6266531e+004  2.2513076e+003
  7.9799233e+000  4.3605319e+004  4.6339176e+004  2.1597721e+003
  8.0129015e+000  4.3717827e+004  4.6408839e+004  2.0696253e+003
  8.0451923e+000  4.3826403e+004  4.6474206e+004  1.9827453e+003
  8.0774831e+000  4.3933432e+004  4.6536804e+004  1.8972788e+003
  8.1097738e+000  4.4038941e+004  4.6596681e+004  1.8132653e+003
  8.1420646e+000  4.4142956e+004  4.6653883e+004  1.7307437e+003
  8.1737279e+000  4.4243525e+004  4.6707425e+004  1.6513115e+003
  8.2053911e+000  4.4342710e+004  4.6758489e+004  1.5733859e+003
  8.2370544e+000  4.4440538e+004  4.6807126e+004  1.4970018e+003
  8.2687176e+000  4.4537037e+004  4.6853383e+004  1.4221932e+003
  8.2996247e+000  4.4629975e+004  4.6896290e+004  1.3507224e+003
  8.3305319e+000  4.4721699e+004  4.6937026e+004  1.2808147e+003
  8.3614390e+000  4.4812236e+004  4.6975641e+004  1.2125000e+003
  8.3923461e+000  4.4901614e+004  4.7012184e+004  1.1458072e+003
  8.4225077e+000  4.4987746e+004  4.7045897e+004  1.0823138e+003
  8.4526694e+000  4.5072828e+004  4.7077733e+004  1.0204176e+003
  8.4828310e+000  4.5156885e+004  4.7107740e+004  9.6014372e+002
  8.5129927e+000  4.5239947e+004  4.7135968e+004  9.0151645e+002
  8.5424281e+000  4.5320074e+004  4.7161849e+004  8.4591110e+002
  8.5718635e+000  4.5399306e+004  4.7186131e+004  7.9191804e+002
  8.6012989e+000  4.5477667e+004  4.7208860e+004  7.3955806e+002
  8.6307343e+000  4.5555186e+004  4.7230086e+004  6.8885131e+002
  8.6594414e+000  4.5630002e+004  4.7249386e+004  6.4101018e+002
  8.6881486e+000  4.5704067e+004  4.7267348e+004  5.9477759e+002
  8.7168557e+000  4.5777408e+004  4.7284018e+004  5.5017046e+002
  8.7455628e+000  4.5850050e+004  4.7299444e+004  5.0720515e+002
  8.7733507e+000  4.5919726e+004  4.7313235e+004  4.6719424e+002
  8.8011386e+000  4.5988796e+004  4.7325948e+004  4.2875016e+002
  8.8289265e+000  4.6057285e+004  4.7337626e+004  3.9188610e+002
  8.8567144e+000  4.6125217e+004  4.7348314e+004  3.5661471e+002
  8.8836296e+000  4.6190509e+004  4.7357762e+004  3.2398092e+002
  8.9105448e+000  4.6255323e+004  4.7366363e+004  2.9286319e+002
  8.9374599e+000  4.6319684e+004  4.7374158e+004  2.6327154e+002
  8.9643751e+000  4.6383613e+004  4.7381187e+004  2.3521551e+002
  8.9903445e+000  4.6444909e+004  4.7387282e+004  2.0960948e+002
  9.0163138e+000  4.6505846e+004  4.7392740e+004  1.8544912e+002
  9.0422831e+000  4.6566445e+004  4.7397599e+004  1.6274167e+002
  9.0682525e+000  4.6626727e+004  4.7401896e+004  1.4149394e+002
  9.0931835e+000  4.6684320e+004  4.7405528e+004  1.2247495e+002
  9.1181146e+000  4.6741659e+004  4.7408711e+004  1.0481242e+002
  9.1430457e+000  4.6798762e+004  4.7411478e+004  8.8511215e+001
  9.1679768e+000  4.6855650e+004  4.7413863e+004  7.3575849e+001
  9.1917620e+000  4.6909738e+004  4.7415815e+004  6.0603828e+001
  9.2155472e+000  4.6963664e+004  4.7417479e+004  4.8881999e+001
  9.2393324e+000  4.7017443e+004  4.7418886e+004  3.8413307e+001
  9.2631177e+000  4.7071091e+004  4.7420066e+004  2.9200385e+001
  9.2856592e+000  4.7121830e+004  4.7421001e+004  2.1630274e+001
  9.3082008e+000  4.7172481e+004  4.7421783e+004  1.5191840e+001
  9.3307424e+000  4.7223058e+004  4.7422439e+004  9.8865359e+000
  9.3532840e+000  4.7273577e+004  4.7422993e+004  5.7155606e+000
  9.3576881e+000  4.7283441e+004  4.7423092e+004  5.0331999e+000
  9.3620921e+000  4.7293303e+004  4.7423188e+004  4.3941808e+000
  9.3664962e+000  4.7303165e+004  4.7423281e+004  3.7985088e+000
  9.3709002e+000  4.7313024e+004  4.7423372e+004  3.2461890e+000
  9.3753043e+000  4.7322883e+004  4.7423461e+004  2.7372262e+000
  9.3797084e+000  4.7332740e+004  4.7423548e+004  2.2716247e+000
  9.3841124e+000  4.7342596e+004  4.7423633e+004  1.8493887e+000
  9.3885165e+000  4.7352451e+004  4.7423716e+004  1.4705217e+000
  9.3942756e+000  4.7365337e+004  4.7423824e+004  1.0405286e+000
  9.4000347e+000  4.7378222e+004  4.7423929e+004  6.8470929e-001
  9.4057938e+000  4.7391106e+004  4.7424033e+004  4.0306902e-001
  9.4115529e+000  4.7403989e+004  4.7424135e+004  1.9561193e-001
  9.4130187e+000  4.7407268e+004  4.7424161e+004  1.5465466e-001
  9.4144844e+000  4.7410547e+004  4.7424187e+004  1.1850301e-001
  9.4159502e+000  4.7413825e+004  4.7424213e+004  8.7157016e-002
  9.4174160e+000  4.7417104e+004  4.7424239e+004  6.0616711e-002
  9.4188817e+000  4.7420383e+004  4.7424265e+004  3.8882120e-002
  9.4203475e+000  4.7423662e+004  4.7424291e+004  2.1953262e-002
  9.4218133e+000  4.7426940e+004  4.7424317e+004  9.8301538e-003
  9.4232790e+000  4.7430219e+004  4.7424343e+004  2.5128073e-003
  9.4235940e+000  4.7430924e+004  4.7424348e+004  1.5676696e-003
  9.4239090e+000  4.7431628e+004  4.7424354e+004  8.4446646e-004
  9.4242240e+000  4.7432333e+004  4.7424360e+004  3.4319795e-004
  9.4245390e+000  4.7433037e+004  4.7424365e+004  6.3864066e-005
  9.4248540e+000  4.7433572e+004  4.7424371e+004  0.0000000e+000
  9.4251690e+000  4.7433572e+004  4.7424376e+004  0.0000000e+000
  9.4254840e+000  4.7433572e+004  4.7424382e+004  0.0000000e+000
  9.4257990e+000  4.7433572e+004  4.7424387e+004  0.0000000e+000
  9.4260920e+000  4.7433572e+004  4.7424393e+004  0.0000000e+000
  9.4263851e+000  4.7433572e+004  4.7424398e+004  0.0000000e+000
  9.4266781e+000  4.7433572e+004  4.7424403e+004  0.0000000e+000
  9.4269712e+000  4.7433572e+004  4.7424408e+004  0.0000000e+000
  9.4284364e+000  4.7433572e+004  4.7424434e+004  0.0000000e+000
  9.4299017e+000  4.7433572e+004  4.7424460e+004  0.0000000e+000
  9.4313669e+000  4.7433572e+004  4.7424486e+004  0.0000000e+000
  9.4328322e+000  4.7433572e+004  4.7424512e+004  0.0000000e+000
  9.4401584e+000  4.7433572e+004  4.7424642e+004  0.0000000e+000
  9.4474846e+000  4.7433572e+004  4.7424773e+004  0.0000000e+000
  9.4548109e+000  4.7433572e+004  4.7424904e+004  0.0000000e+000
  9.4621371e+000  4.7433572e+004  4.7425036e+004  0.0000000e+000
  9.4987683e+000  4.7433572e+004  4.7425702e+004  0.0000000e+000
  9.5353996e+000  4.7433572e+004  4.7426378e+004  0.0000000e+000
  9.5720308e+000  4.7433572e+004  4.7427064e+004  0.0000000e+000
  9.6086620e+000  4.7433572e+004  4.7427758e+004  0.0000000e+000
  9.6465699e+000  4.7433572e+004  4.7428485e+004  0.0000000e+000
  9.6844778e+000  4.7433572e+004  4.7429219e+004  0.0000000e+000
  9.7223857e+000  4.7433572e+004  4.7429960e+004  0.0000000e+000
  9.7602936e+000  4.7433572e+004  4.7430705e+004  0.0000000e+000
  9.8009743e+000  4.7433572e+004  4.7431510e+004  0.0000000e+000
  9.8416550e+000  4.7433572e+004  4.7432318e+004  0.0000000e+000
  9.8823356e+000  4.7433572e+004  4.7433129e+004  0.0000000e+000
  9.9230163e+000  4.7433572e+004  4.7433940e+004  0.0000000e+000
  9.9682272e+000  4.7433572e+004  4.7434840e+004  0.0000000e+000
  1.0013438e+001  4.7433572e+004  4.7435738e+004  0.0000000e+000
  1.0058649e+001  4.7433572e+004  4.7436632e+004  0.0000000e+000
  1.0103860e+001  4.7433572e+004  4.7437519e+004  0.0000000e+000
  1.0163026e+001  4.7433572e+004  4.7438668e+004  0.0000000e+000
  1.0222192e+001  4.7433572e+004  4.7439799e+004  0.0000000e+000
  1.0281359e+001  4.7433572e+004  4.7440908e+004  0.0000000e+000
  1.0340525e+001  4.7433572e+004  4.7441991e+004  0.0000000e+000
  1.0380580e+001  4.7433572e+004  4.7442708e+004  0.0000000e+000
  1.0420634e+001  4.7433572e+004  4.7443410e+004  0.0000000e+000
  1.0460689e+001  4.7433572e+004  4.7444096e+004  0.0000000e+000
  1.0500743e+001  4.7433572e+004  4.7444766e+004  0.0000000e+000
  1.0540798e+001  4.7433572e+004  4.7445417e+004  0.0000000e+000
  1.0580853e+001  4.7433572e+004  4.7446049e+004  0.0000000e+000
  1.0620907e+001  4.7433572e+004  4.7446662e+004  0.0000000e+000
  1.0660962e+001  4.7433572e+004  4.7447253e+004  0.0000000e+000
  1.0697391e+001  4.7433572e+004  4.7447772e+004  0.0000000e+000
  1.0733820e+001  4.7433572e+004  4.7448272e+004  0.0000000e+000
  1.0770249e+001  4.7433572e+004  4.7448752e+004  0.0000000e+000
  1.0806678e+001  4.7433572e+004  4.7449212e+004  0.0000000e+000
  1.0840536e+001  4.7433572e+004  4.7449621e+004  0.0000000e+000
  1.0874393e+001  4.7433572e+004  4.7450011e+004  0.0000000e+000
  1.0908251e+001  4.7433572e+004  4.7450383e+004  0.0000000e+000
  1.0942109e+001  4.7433572e+004  4.7450735e+004  0.0000000e+000
  1.0973905e+001  4.7433572e+004  4.7451048e+004  0.0000000e+000
  1.1005700e+001  4.7433572e+004  4.7451344e+004  0.0000000e+000
  1.1037495e+001  4.7433572e+004  4.7451621e+004  0.0000000e+000
  1.1069291e+001  4.7433572e+004  4.7451880e+004  0.0000000e+000
  1.1099201e+001  4.7433572e+004  4.7452107e+004  0.0000000e+000
