   0.0000000e+00   7.5869107e+00
   4.0404040e-01   1.9153810e+01
   8.0808081e-01   3.0720709e+01
   1.2121212e+00   4.2287608e+01
   1.6161616e+00   5.3854507e+01
   2.0202020e+00   6.5421406e+01
   2.4242424e+00   7.6988305e+01
   2.8282828e+00   8.8555204e+01
   3.2323232e+00   1.0012210e+02
   3.6363636e+00   1.1168900e+02
   4.0404040e+00   1.2325590e+02
   4.4444444e+00   1.3482280e+02
   4.8484848e+00   1.4638970e+02
   5.2525253e+00   1.5795660e+02
   5.6565657e+00   1.6952350e+02
   6.0606061e+00   1.8109040e+02
   6.4646465e+00   1.9265730e+02
   6.8686869e+00   2.0422420e+02
   7.2727273e+00   2.1579109e+02
   7.6767677e+00   2.2735799e+02
   8.0808081e+00   2.3892489e+02
   8.4848485e+00   2.5049179e+02
   8.8888889e+00   2.6205869e+02
   9.2929293e+00   2.7362559e+02
   9.6969697e+00   2.8519249e+02
   1.0101010e+01   2.9675939e+02
   1.0505051e+01   3.0832629e+02
   1.0909091e+01   3.1989319e+02
   1.1313131e+01   3.3146009e+02
   1.1717172e+01   3.4302698e+02
   1.2121212e+01   3.5459388e+02
   1.2525253e+01   3.6616078e+02
   1.2929293e+01   3.7772768e+02
   1.3333333e+01   3.8929458e+02
   1.3737374e+01   4.0086148e+02
   1.4141414e+01   4.1242838e+02
   1.4545455e+01   4.2399528e+02
   1.4949495e+01   4.3556218e+02
   1.5353535e+01   4.4712908e+02
   1.5757576e+01   4.5869598e+02
   1.6161616e+01   4.7026287e+02
   1.6565657e+01   4.8182977e+02
   1.6969697e+01   4.9339667e+02
   1.7373737e+01   5.0496357e+02
   1.7777778e+01   5.1653047e+02
   1.8181818e+01   5.2809737e+02
   1.8585859e+01   5.3966427e+02
   1.8989899e+01   5.5123117e+02
   1.9393939e+01   5.6279807e+02
   1.9797980e+01   5.7436497e+02
   2.0202020e+01   5.8593187e+02
   2.0606061e+01   5.9749876e+02
   2.1010101e+01   6.0906566e+02
   2.1414141e+01   6.2063256e+02
   2.1818182e+01   6.3219946e+02
   2.2222222e+01   6.4376636e+02
   2.2626263e+01   6.5533326e+02
   2.3030303e+01   6.6690016e+02
   2.3434343e+01   6.7846706e+02
   2.3838384e+01   6.9003396e+02
   2.4242424e+01   7.0160086e+02
   2.4646465e+01   7.1316776e+02
   2.5050505e+01   7.2473465e+02
   2.5454545e+01   7.3630155e+02
   2.5858586e+01   7.4786845e+02
   2.6262626e+01   7.5943535e+02
   2.6666667e+01   7.7100225e+02
   2.7070707e+01   7.8256915e+02
   2.7474747e+01   7.9413605e+02
   2.7878788e+01   8.0570295e+02
   2.8282828e+01   8.1726985e+02
   2.8686869e+01   8.2883675e+02
   2.9090909e+01   8.4040365e+02
   2.9494949e+01   8.5197054e+02
   2.9898990e+01   8.6353744e+02
   3.0303030e+01   8.7510434e+02
   3.0707071e+01   8.8667124e+02
   3.1111111e+01   8.9823814e+02
   3.1515152e+01   9.0980504e+02
   3.1919192e+01   9.2137194e+02
   3.2323232e+01   9.3293884e+02
   3.2727273e+01   9.4450574e+02
   3.3131313e+01   9.5607264e+02
   3.3535354e+01   9.6763954e+02
   3.3939394e+01   9.7920643e+02
   3.4343434e+01   9.9077333e+02
   3.4747475e+01   1.0023402e+03
   3.5151515e+01   1.0139071e+03
   3.5555556e+01   1.0254740e+03
   3.5959596e+01   1.0370409e+03
   3.6363636e+01   1.0486078e+03
   3.6767677e+01   1.0601747e+03
   3.7171717e+01   1.0717416e+03
   3.7575758e+01   1.0833085e+03
   3.7979798e+01   1.0948754e+03
   3.8383838e+01   1.1064423e+03
   3.8787879e+01   1.1180092e+03
   3.9191919e+01   1.1295761e+03
   3.9595960e+01   1.1411430e+03
   4.0000000e+01   1.1527099e+03
