  -1.4348832e+02   7.5383135e+02   4.5168651e+01
  -1.4264320e+02   7.5593066e+02   5.5069338e+01
  -1.4158680e+02   7.5778625e+02   6.3213750e+01
  -1.4053040e+02   7.5882107e+02  -1.8210741e+00
  -1.3968528e+02   7.5917741e+02  -4.7177408e+01
  -1.3884016e+02   7.5925093e+02  -4.2250933e+01
  -1.3778376e+02   7.5910437e+02  -5.3104366e+01
  -1.3672736e+02   7.5877385e+02  -4.8773846e+01
  -1.3588224e+02   7.5834089e+02  -1.3408914e+00
  -1.3503712e+02   7.5766350e+02  -3.9663505e+01
  -1.3398072e+02   7.5630534e+02   2.9694655e+01
  -1.3292432e+02   7.5422799e+02  -9.6227988e+01
  -1.3207920e+02   7.5202928e+02  -1.0602928e+02
  -1.3123408e+02   7.4943058e+02   1.5569422e+01
  -1.3017768e+02   7.4582286e+02  -3.3822865e+01
  -1.2912128e+02   7.4205886e+02  -4.1058858e+01
  -1.2827616e+02   7.3902976e+02   4.6970243e+01
  -1.2743104e+02   7.3596579e+02  -7.9657871e+00
  -1.2637464e+02   7.3195203e+02  -1.8952025e+01
  -1.2531824e+02   7.2754221e+02   3.1457794e+01
  -1.2447312e+02   7.2363901e+02  -2.7639013e+01
  -1.2362800e+02   7.1939441e+02   3.6055864e+00
  -1.2257160e+02   7.1368231e+02   2.3176911e+00
  -1.2151520e+02   7.0767296e+02  -3.5672964e+01
  -1.2067008e+02   7.0278731e+02  -1.7873130e+00
  -1.1982496e+02   6.9794841e+02  -2.4948407e+01
  -1.1876856e+02   6.9210858e+02  -1.1108583e+01
  -1.1771216e+02   6.8661630e+02  -5.6616304e+01
  -1.1686704e+02   6.8250805e+02  -3.3508047e+01
  -1.1602192e+02   6.7865939e+02   1.0340611e+01
  -1.1496552e+02   6.7424201e+02   3.3757987e+01
  -1.1390912e+02   6.7037592e+02   2.6240813e+00
  -1.1306400e+02   6.6781546e+02   4.6184537e+01
  -1.1221888e+02   6.6583878e+02   3.6161221e+01
  -1.1116248e+02   6.6425640e+02   2.7743596e+01
  -1.1010608e+02   6.6359540e+02  -1.8595395e+01
  -1.0926096e+02   6.6360628e+02  -4.6606275e+01
  -1.0841584e+02   6.6398007e+02  -3.0980066e+01
  -1.0735944e+02   6.6484225e+02  -3.8842246e+01
  -1.0630304e+02   6.6612256e+02  -7.1225557e+00
  -1.0545792e+02   6.6752868e+02  -6.6528681e+01
  -1.0461280e+02   6.6939857e+02  -4.9398572e+01
  -1.0355640e+02   6.7257423e+02  -3.5742310e+00
  -1.0250000e+02   6.7681507e+02   4.3184933e+01
  -1.0165488e+02   6.8095505e+02  -9.5505430e-01
  -1.0080976e+02   6.8564755e+02   2.8352453e+01
  -9.9753360e+01   6.9207151e+02   9.2848604e-01
  -9.8696960e+01   6.9890194e+02   1.8098062e+01
  -9.7851840e+01   7.0459692e+02   2.2403078e+01
  -9.7006720e+01   7.1052678e+02  -3.0526784e+01
  -9.5950320e+01   7.1837004e+02   4.6299650e+00
  -9.4893920e+01   7.2679502e+02   6.6204984e+01
  -9.4048800e+01   7.3398187e+02  -1.5981872e+01
  -9.3203680e+01   7.4155031e+02   3.4496879e+00
  -9.2147280e+01   7.5149177e+02  -1.1491768e+01
  -9.1090880e+01   7.6188860e+02   2.0111397e+01
  -9.0245760e+01   7.7048109e+02  -7.4810860e+00
  -8.9400640e+01   7.7928265e+02   4.9717351e+01
  -8.8344240e+01   7.9054188e+02   1.0458118e+01
  -8.7287840e+01   8.0205685e+02   1.3943148e+01
  -8.6442720e+01   8.1143933e+02  -5.8439329e+01
  -8.5597600e+01   8.2096723e+02  -3.6967233e+01
  -8.4541200e+01   8.3307831e+02  -2.5078309e+01
  -8.3484800e+01   8.4541360e+02   1.1586400e+01
  -8.2639680e+01   8.5544618e+02  -6.4461823e+00
  -8.1794560e+01   8.6562873e+02  -1.6628733e+01
  -8.0738160e+01   8.7857477e+02  -1.2574772e+01
  -7.9681760e+01   8.9177250e+02  -5.4772502e+01
  -7.8836640e+01   9.0251955e+02   1.4804466e+00
  -7.7991520e+01   9.1344124e+02   1.9558757e+01
  -7.6935120e+01   9.2734893e+02  -3.7348926e+01
  -7.5878720e+01   9.4155297e+02  -3.4552971e+01
  -7.5033600e+01   9.5313878e+02  -7.2138783e+01
  -7.4188480e+01   9.6493021e+02  -4.4930210e+01
  -7.3132080e+01   9.7996980e+02  -9.2969796e+01
  -7.2075680e+01   9.9535663e+02   6.6433677e+00
  -7.1230560e+01   1.0079261e+03  -5.5926059e+01
  -7.0385440e+01   1.0207349e+03  -6.7348801e+00
  -6.9329040e+01   1.0370944e+03  -3.4094415e+01
  -6.8272640e+01   1.0538556e+03  -5.7855554e+01
  -6.7427520e+01   1.0675641e+03   4.4359097e+00
  -6.6582400e+01   1.0815477e+03   1.5452302e+01
  -6.5526000e+01   1.0994264e+03  -1.4426443e+01
  -6.4469600e+01   1.1177638e+03  -6.3763774e+01
  -6.3624480e+01   1.1327747e+03  -6.8774708e+01
  -6.2779360e+01   1.1480979e+03  -4.8097862e+01
  -6.1722960e+01   1.1677037e+03  -1.0370366e+02
  -6.0666560e+01   1.1878269e+03  -5.5826902e+01
  -5.9821440e+01   1.2043091e+03  -2.9309148e+01
  -5.8976320e+01   1.2211416e+03  -5.2141579e+01
  -5.7919920e+01   1.2426874e+03  -4.0687417e+01
  -5.6863520e+01   1.2648100e+03  -8.7809996e+01
  -5.6018400e+01   1.2829342e+03  -2.0934233e+01
  -5.5173280e+01   1.3014462e+03  -9.0446195e+01
  -5.4116880e+01   1.3251437e+03  -1.5143700e+01
  -5.3060480e+01   1.3494751e+03  -4.4475117e+01
  -5.2215360e+01   1.3694068e+03  -1.2406754e+01
  -5.1370240e+01   1.3897611e+03  -3.1761099e+01
  -5.0313840e+01   1.4158093e+03  -6.5809270e+01
  -4.9257440e+01   1.4425422e+03  -2.5421709e+00
  -4.8412320e+01   1.4644297e+03  -8.3429722e+01
  -4.7567200e+01   1.4867690e+03  -1.4769041e+01
  -4.6510800e+01   1.5153363e+03   8.9663654e+01
  -4.5454400e+01   1.5446264e+03   3.9373574e+01
  -4.4609280e+01   1.5685838e+03   7.3416248e+01
  -4.3764160e+01   1.5930111e+03  -8.0110551e+00
  -4.2707760e+01   1.6242089e+03  -2.9208938e+01
  -4.1651360e+01   1.6561458e+03  -3.6145755e+01
  -4.0806240e+01   1.6822267e+03   7.7733055e+00
  -3.9961120e+01   1.7087782e+03   4.2218187e+00
  -3.8904720e+01   1.7426244e+03  -4.7624382e+01
  -3.7848320e+01   1.7771917e+03  -1.5191680e+01
  -3.7003200e+01   1.8053562e+03  -4.7356155e+01
  -3.6158080e+01   1.8339654e+03  -2.1965445e+01
  -3.5101680e+01   1.8703367e+03  -4.0336728e+01
  -3.4045280e+01   1.9073625e+03   1.3637490e+01
  -3.3200160e+01   1.9374349e+03   3.2565148e+01
  -3.2355040e+01   1.9678900e+03   2.5110037e+01
  -3.1298640e+01   2.0064668e+03  -1.7466816e+01
  -3.0242240e+01   2.0455669e+03  -1.5668896e+00
  -2.9397120e+01   2.0771903e+03  -1.1903308e+00
  -2.8552000e+01   2.1090883e+03  -4.0088341e+01
  -2.7495600e+01   2.1492993e+03  -4.4299325e+01
  -2.6439200e+01   2.1898239e+03  -3.5823866e+01
  -2.5594080e+01   2.2224203e+03  -1.8420250e+01
  -2.4748960e+01   2.2551300e+03   1.0586999e+02
  -2.3692560e+01   2.2961106e+03   5.1889437e+01
  -2.2636160e+01   2.3371105e+03  -2.1110505e+01
  -2.1791040e+01   2.3698600e+03  -3.0860021e+01
  -2.0945920e+01   2.4025087e+03   6.3491302e+01
  -1.9889520e+01   2.4430953e+03   2.8904727e+01
