   0.0000000e+00   2.1192655e+00
   6.9200000e+00   3.5362106e+00
   9.0700000e+00   2.8751635e+00
   1.5070000e+01   9.9098613e-01
   1.7940000e+01  -2.7438289e+00
   2.3640000e+01  -2.6882021e+00
   3.3170000e+01   3.3431385e+00
   3.8020000e+01   1.6584519e+00
   4.1550000e+01   1.5634983e+00
   4.4590000e+01  -4.0413587e+00
   5.1120000e+01  -4.4459546e+00
   5.3550000e+01  -2.8857233e+00
   5.5550000e+01  -9.1142653e-01
   5.8150000e+01   5.8421280e-01
   6.2040000e+01   6.1038944e-01
   6.4390000e+01   4.3517740e-01
