   2.3200000e+01   2.8733021e+03
   1.4500000e+01   2.7425615e+03
   9.5000000e+00   2.5747105e+03
   4.5000000e+00   2.1749995e+03
   1.8000000e+01   2.8370823e+03
   8.0000000e+00   2.4838425e+03
   2.0000000e+00   1.5739616e+03
   3.0000000e+00   1.8677078e+03
   4.0000000e+01   2.7786615e+03
   1.3000000e+01   2.6578112e+03
   7.1000000e+00   2.4031902e+03
   1.6500000e+01   2.6901428e+03
   1.1500000e+01   2.6126447e+03
   3.0000000e+01   2.8052742e+03
   1.6500000e+01   2.6470487e+03
   1.0000000e+00   1.0760743e+03
