# Generated by rtusual2.m
# Shuttle distance (um)  Voltages: #1 #2 #3 #4 (centre)  (V)
   1.0130653e+02  -5.4000000e-01   2.7556463e+00  -2.0498076e+00  -4.1247743e+00
   1.0311558e+02  -5.4000000e-01   2.7569252e+00  -2.1080257e+00  -3.9951597e+00
   1.0492462e+02  -5.4000000e-01   2.7525234e+00  -2.1629824e+00  -3.8661254e+00
   1.0673367e+02  -5.4000000e-01   2.7418091e+00  -2.2154249e+00  -3.7375338e+00
   1.0854271e+02  -5.4000000e-01   2.7254482e+00  -2.2654983e+00  -3.6093342e+00
   1.1035176e+02  -5.4000000e-01   2.7041064e+00  -2.3133474e+00  -3.4814760e+00
   1.1216080e+02  -5.4000000e-01   2.6784495e+00  -2.3591174e+00  -3.3539084e+00
   1.1396985e+02  -5.4000000e-01   2.6491431e+00  -2.4029532e+00  -3.2265806e+00
   1.1577889e+02  -5.4000000e-01   2.6168530e+00  -2.4449999e+00  -3.0994421e+00
   1.1758794e+02  -5.4000000e-01   2.5822449e+00  -2.4854023e+00  -2.9724420e+00
   1.1939698e+02  -5.4000000e-01   2.5459847e+00  -2.5243057e+00  -2.8455297e+00
   1.2120603e+02  -5.4000000e-01   2.5087379e+00  -2.5618548e+00  -2.7186545e+00
   1.2301508e+02  -5.4000000e-01   2.4711705e+00  -2.5981949e+00  -2.5917656e+00
   1.2482412e+02  -5.4000000e-01   2.4339480e+00  -2.6334708e+00  -2.4648123e+00
   1.2663317e+02  -5.4000000e-01   2.3977362e+00  -2.6678276e+00  -2.3377439e+00
   1.2844221e+02  -5.4000000e-01   2.3632009e+00  -2.7014102e+00  -2.2105097e+00
   1.3025126e+02  -5.4000000e-01   2.3289083e+00  -2.7339492e+00  -2.0835855e+00
   1.3206030e+02  -5.4000000e-01   2.2925827e+00  -2.7650673e+00  -1.9574894e+00
   1.3386935e+02  -5.4000000e-01   2.2544512e+00  -2.7949165e+00  -1.8320108e+00
   1.3567839e+02  -5.4000000e-01   2.2147501e+00  -2.8236506e+00  -1.7069371e+00
   1.3748744e+02  -5.4000000e-01   2.1737155e+00  -2.8514235e+00  -1.5820553e+00
   1.3929648e+02  -5.4000000e-01   2.1315836e+00  -2.8783891e+00  -1.4571526e+00
   1.4110553e+02  -5.4000000e-01   2.0885907e+00  -2.9047011e+00  -1.3320161e+00
   1.4291457e+02  -5.4000000e-01   2.0449730e+00  -2.9305134e+00  -1.2064329e+00
   1.4472362e+02  -5.4000000e-01   2.0009667e+00  -2.9559798e+00  -1.0801901e+00
   1.4653266e+02  -5.4000000e-01   1.9568081e+00  -2.9812543e+00  -9.5307504e-01
   1.4834171e+02  -5.4000000e-01   1.9127333e+00  -3.0064906e+00  -8.2487467e-01
   1.5015075e+02  -5.4000000e-01   1.8689785e+00  -3.0318425e+00  -6.9537619e-01
   1.5195980e+02  -5.4000000e-01   1.8257800e+00  -3.0574640e+00  -5.6436673e-01
   1.5376884e+02  -5.4000000e-01   1.7833740e+00  -3.0835088e+00  -4.3163343e-01
   1.5557789e+02  -5.4000000e-01   1.7416719e+00  -3.1097910e+00  -2.9743841e-01
   1.5738693e+02  -5.4000000e-01   1.6998935e+00  -3.1354974e+00  -1.6290643e-01
   1.5919598e+02  -5.4000000e-01   1.6580130e+00  -3.1607027e+00  -2.7906895e-02
   1.6100503e+02  -5.4000000e-01   1.6160566e+00  -3.1855389e+00   1.0777107e-01
   1.6281407e+02  -5.4000000e-01   1.5740503e+00  -3.2101377e+00   2.4433834e-01
   1.6462312e+02  -5.4000000e-01   1.5320202e+00  -3.2346310e+00   3.8200581e-01
   1.6643216e+02  -5.4000000e-01   1.4899926e+00  -3.2591508e+00   5.2098436e-01
   1.6824121e+02  -5.4000000e-01   1.4479935e+00  -3.2838288e+00   6.6148486e-01
   1.7005025e+02  -5.4000000e-01   1.4060491e+00  -3.3087969e+00   8.0371821e-01
   1.7185930e+02  -5.4000000e-01   1.3641856e+00  -3.3341869e+00   9.4789529e-01
   1.7366834e+02  -5.4000000e-01   1.3224289e+00  -3.3601309e+00   1.0942270e+00
   1.7547739e+02  -5.4000000e-01   1.2808053e+00  -3.3867605e+00   1.2429241e+00
   1.7728643e+02  -5.4000000e-01   1.2393409e+00  -3.4142078e+00   1.3941977e+00
   1.7909548e+02  -5.4000000e-01   1.1980619e+00  -3.4426044e+00   1.5482585e+00
   1.8090452e+02  -5.4000000e-01   1.1575378e+00  -3.4726925e+00   1.7085432e+00
   1.8271357e+02  -5.4000000e-01   1.1206784e+00  -3.5077755e+00   1.8923764e+00
   1.8452261e+02  -5.4000000e-01   1.0870889e+00  -3.5473470e+00   2.0974675e+00
   1.8633166e+02  -5.4000000e-01   1.0557890e+00  -3.5902359e+00   2.3180511e+00
   1.8814070e+02  -5.4000000e-01   1.0257982e+00  -3.6352712e+00   2.5483617e+00
   1.8994975e+02  -5.4000000e-01   9.9613645e-01  -3.6812818e+00   2.7826340e+00
   1.9175879e+02  -5.4000000e-01   9.6582326e-01  -3.7270969e+00   3.0151025e+00
   1.9356784e+02  -5.4000000e-01   9.3387836e-01  -3.7715453e+00   3.2400019e+00
   1.9537688e+02  -5.4000000e-01   8.9932144e-01  -3.8134561e+00   3.4515668e+00
