   0.0000000e+00   0.0000000e+00
   1.1616162e+00   2.3971325e-01
   2.3232323e+00   4.7942650e-01
   3.4848485e+00   7.1913975e-01
   4.6464646e+00   9.5885300e-01
   5.8080808e+00   1.1985662e+00
   6.9696970e+00   1.4382795e+00
   8.1313131e+00   1.6779927e+00
   9.2929293e+00   1.9177060e+00
   1.0454545e+01   2.1574192e+00
   1.1616162e+01   2.3971325e+00
   1.2777778e+01   2.6368457e+00
   1.3939394e+01   2.8765590e+00
   1.5101010e+01   3.1162722e+00
   1.6262626e+01   3.3559855e+00
   1.7424242e+01   3.5956987e+00
   1.8585859e+01   3.8354120e+00
   1.9747475e+01   4.0751252e+00
   2.0909091e+01   4.3148385e+00
   2.2070707e+01   4.5545517e+00
   2.3232323e+01   4.7942650e+00
   2.4393939e+01   5.0339782e+00
   2.5555556e+01   5.2736915e+00
   2.6717172e+01   5.5134047e+00
   2.7878788e+01   5.7531180e+00
   2.9040404e+01   5.9928312e+00
   3.0202020e+01   6.2325445e+00
   3.1363636e+01   6.4722577e+00
   3.2525253e+01   6.7119710e+00
   3.3686869e+01   6.9516842e+00
   3.4848485e+01   7.1913975e+00
   3.6010101e+01   7.4311107e+00
   3.7171717e+01   7.6708240e+00
   3.8333333e+01   7.9105372e+00
   3.9494949e+01   8.1502505e+00
   4.0656566e+01   8.3899637e+00
   4.1818182e+01   8.6296770e+00
   4.2979798e+01   8.8693902e+00
   4.4141414e+01   9.1091035e+00
   4.5303030e+01   9.3488167e+00
   4.6464646e+01   9.5885300e+00
   4.7626263e+01   9.8282432e+00
   4.8787879e+01   1.0067956e+01
   4.9949495e+01   1.0307670e+01
   5.1111111e+01   1.0547383e+01
   5.2272727e+01   1.0787096e+01
   5.3434343e+01   1.1026809e+01
   5.4595960e+01   1.1266523e+01
   5.5757576e+01   1.1506236e+01
   5.6919192e+01   1.1745949e+01
   5.8080808e+01   1.1985662e+01
   5.9242424e+01   1.2225376e+01
   6.0404040e+01   1.2465089e+01
   6.1565657e+01   1.2704802e+01
   6.2727273e+01   1.2944515e+01
   6.3888889e+01   1.3184229e+01
   6.5050505e+01   1.3423942e+01
   6.6212121e+01   1.3663655e+01
   6.7373737e+01   1.3903368e+01
   6.8535354e+01   1.4143082e+01
   6.9696970e+01   1.4382795e+01
   7.0858586e+01   1.4622508e+01
   7.2020202e+01   1.4862221e+01
   7.3181818e+01   1.5101935e+01
   7.4343434e+01   1.5341648e+01
   7.5505051e+01   1.5581361e+01
   7.6666667e+01   1.5821074e+01
   7.7828283e+01   1.6060788e+01
   7.8989899e+01   1.6300501e+01
   8.0151515e+01   1.6540214e+01
   8.1313131e+01   1.6779927e+01
   8.2474747e+01   1.7019641e+01
   8.3636364e+01   1.7259354e+01
   8.4797980e+01   1.7499067e+01
   8.5959596e+01   1.7738780e+01
   8.7121212e+01   1.7978494e+01
   8.8282828e+01   1.8218207e+01
   8.9444444e+01   1.8457920e+01
   9.0606061e+01   1.8697633e+01
   9.1767677e+01   1.8937347e+01
   9.2929293e+01   1.9177060e+01
   9.4090909e+01   1.9416773e+01
   9.5252525e+01   1.9656486e+01
   9.6414141e+01   1.9896200e+01
   9.7575758e+01   2.0135913e+01
   9.8737374e+01   2.0375626e+01
   9.9898990e+01   2.0615339e+01
   1.0106061e+02   2.0855053e+01
   1.0222222e+02   2.1094766e+01
   1.0338384e+02   2.1334479e+01
   1.0454545e+02   2.1574192e+01
   1.0570707e+02   2.1813906e+01
   1.0686869e+02   2.2053619e+01
   1.0803030e+02   2.2293332e+01
   1.0919192e+02   2.2533045e+01
   1.1035354e+02   2.2772759e+01
   1.1151515e+02   2.3012472e+01
   1.1267677e+02   2.3252185e+01
   1.1383838e+02   2.3491898e+01
   1.1500000e+02   2.3731612e+01
