  -1.1444992e-03   1.2711550e+01  -1.5395867e+01  -1.2704271e+01   1.0115982e+01   2.5119016e+00   7.1396027e-01   2.8217886e-01
  -1.1264755e-03   1.1864613e+01  -1.4589500e+01  -1.3897272e+01   1.1090884e+01   2.7918209e+00   7.8447404e-01   3.1863731e-01
  -1.1084519e-03   1.0814004e+01  -1.3535638e+01  -1.4888655e+01   1.1933388e+01   3.0370996e+00   8.4791496e-01   3.5148598e-01
  -1.0904283e-03   9.6634923e+00  -1.2349057e+01  -1.5634641e+01   1.2496035e+01   3.2222683e+00   8.9192293e-01   3.7696930e-01
  -1.0724047e-03   8.4514387e+00  -1.0987800e+01  -1.6113794e+01   1.2899543e+01   3.3657262e+00   9.2402928e-01   3.9465648e-01
  -1.0543811e-03   7.2777946e+00  -9.6308452e+00  -1.6361245e+01   1.3005259e+01   3.4130113e+00   9.3606787e-01   4.0369289e-01
  -1.0363575e-03   6.1660607e+00  -8.2536834e+00  -1.6396407e+01   1.2923082e+01   3.4347136e+00   9.3946372e-01   4.0486084e-01
  -1.0183339e-03   5.2014452e+00  -6.9683783e+00  -1.6267554e+01   1.2626672e+01   3.3852227e+00   9.2385713e-01   3.9800894e-01
  -1.0003103e-03   4.3718229e+00  -5.7637142e+00  -1.6019118e+01   1.2193790e+01   3.3002522e+00   9.0250809e-01   3.8700388e-01
  -9.8228667e-04   3.6696831e+00  -4.6279829e+00  -1.5683302e+01   1.1685411e+01   3.2006559e+00   8.7481754e-01   3.7325199e-01
  -9.6426306e-04   3.1067603e+00  -3.6309826e+00  -1.5321424e+01   1.1074200e+01   3.0648386e+00   8.3836316e-01   3.5638528e-01
  -9.4623946e-04   2.6662538e+00  -2.7031369e+00  -1.4928484e+01   1.0449860e+01   2.9286465e+00   8.0196086e-01   3.3723677e-01
  -9.2821585e-04   2.3127137e+00  -1.8541261e+00  -1.4541440e+01   9.8124548e+00   2.7788553e+00   7.6122423e-01   3.1752398e-01
  -9.1019224e-04   2.0706649e+00  -1.0945213e+00  -1.4172567e+01   9.1639374e+00   2.6272913e+00   7.2019125e-01   2.9769704e-01
  -8.9216863e-04   1.8785750e+00  -3.8068078e-01  -1.3829193e+01   8.5305091e+00   2.4876369e+00   6.8524775e-01   2.7778907e-01
  -8.7414502e-04   1.7643762e+00   2.6319400e-01  -1.3525063e+01   7.9005756e+00   2.3446308e+00   6.4437431e-01   2.5855641e-01
  -8.5612141e-04   1.6793415e+00   8.6459269e-01  -1.3266103e+01   7.2798327e+00   2.2093702e+00   6.0833685e-01   2.4071370e-01
  -8.3809780e-04   1.6380122e+00   1.4375362e+00  -1.3043971e+01   6.6809827e+00   2.0881183e+00   5.7086092e-01   2.2346258e-01
  -8.2007420e-04   1.6380973e+00   1.9985320e+00  -1.2853511e+01   6.1173665e+00   1.9676202e+00   5.3667230e-01   2.0692736e-01
  -8.0205059e-04   1.6622440e+00   2.5366547e+00  -1.2710213e+01   5.5631177e+00   1.8561057e+00   5.0692265e-01   1.9197941e-01
  -7.8402698e-04   1.7071741e+00   3.0592933e+00  -1.2613336e+01   5.0163209e+00   1.7591878e+00   4.7746589e-01   1.7759277e-01
  -7.6600337e-04   1.7743388e+00   3.5864955e+00  -1.2552683e+01   4.4924962e+00   1.6687132e+00   4.4998180e-01   1.6478757e-01
  -7.4797976e-04   1.8569145e+00   4.0957313e+00  -1.2546832e+01   3.9550318e+00   1.5990172e+00   4.2600529e-01   1.5311551e-01
  -7.2995615e-04   1.9514328e+00   4.6206113e+00  -1.2577869e+01   3.4326694e+00   1.5379394e+00   4.0434487e-01   1.4261550e-01
  -7.1193254e-04   2.0588126e+00   5.1630959e+00  -1.2646358e+01   2.9176151e+00   1.4939753e+00   3.8679531e-01   1.3379142e-01
  -6.9390893e-04   2.1757278e+00   5.7242914e+00  -1.2754696e+01   2.4025933e+00   1.4664096e+00   3.7366497e-01   1.2644253e-01
  -6.7588533e-04   2.3086415e+00   6.2843065e+00  -1.2915672e+01   1.8609784e+00   1.4601846e+00   3.6536019e-01   1.2164196e-01
  -6.5786172e-04   2.4516332e+00   6.8620979e+00  -1.3119337e+01   1.3005701e+00   1.4831086e+00   3.6296626e-01   1.1853579e-01
  -6.3983811e-04   2.6074734e+00   7.4641026e+00  -1.3361148e+01   7.2056955e-01   1.5402050e+00   3.6848342e-01   1.1800337e-01
  -6.2181450e-04   2.7651954e+00   8.0795120e+00  -1.3649844e+01   1.0147618e-01   1.6270258e+00   3.8612877e-01   1.2253302e-01
  -6.0379089e-04   2.9224330e+00   8.7120904e+00  -1.3978758e+01  -5.6353490e-01   1.7654215e+00   4.1034279e-01   1.2840815e-01
  -5.8576728e-04   3.0932544e+00   9.3549816e+00  -1.4341601e+01  -1.2833662e+00   1.9680314e+00   4.4987504e-01   1.4231880e-01
  -5.6774367e-04   3.2664792e+00   9.9991076e+00  -1.4737768e+01  -2.0687705e+00   2.2273240e+00   5.1046242e-01   1.5991669e-01
  -5.4972006e-04   3.4295661e+00   1.0635103e+01  -1.5151163e+01  -2.9397939e+00   2.5932655e+00   5.9092123e-01   1.8607632e-01
  -5.3169646e-04   3.5874068e+00   1.1246694e+01  -1.5568608e+01  -3.8980973e+00   3.0571416e+00   6.9799486e-01   2.2474018e-01
  -5.1367285e-04   3.7323556e+00   1.1826009e+01  -1.5966600e+01  -4.9362306e+00   3.6203588e+00   8.3426918e-01   2.6728473e-01
  -4.9564924e-04   3.8420284e+00   1.2268858e+01  -1.6345689e+01  -6.1337556e+00   4.3172002e+00   1.0099348e+00   3.2411130e-01
  -4.7762563e-04   3.9337477e+00   1.2686639e+01  -1.6614269e+01  -7.3430413e+00   5.1235717e+00   1.2096334e+00   3.9473295e-01
  -4.5960202e-04   3.9644157e+00   1.2897041e+01  -1.6777616e+01  -8.6882924e+00   6.0753029e+00   1.4549920e+00   4.7526101e-01
  -4.4157841e-04   3.9243271e+00   1.2907050e+01  -1.6774354e+01  -1.0092824e+01   7.1360149e+00   1.7263043e+00   5.6898521e-01
  -4.2355480e-04   3.8407861e+00   1.2716448e+01  -1.6555683e+01  -1.1476129e+01   8.2488500e+00   2.0330865e+00   6.7038100e-01
  -4.0553120e-04   3.6626742e+00   1.2242054e+01  -1.6094119e+01  -1.2838416e+01   9.3967242e+00   2.3378000e+00   7.7387968e-01
  -3.8750759e-04   3.4283952e+00   1.1561232e+01  -1.5388818e+01  -1.4055171e+01   1.0453065e+01   2.6275974e+00   8.6666022e-01
  -3.6948398e-04   3.1208942e+00   1.0671568e+01  -1.4435921e+01  -1.5093060e+01   1.1390777e+01   2.8977250e+00   9.6314291e-01
  -3.5146037e-04   2.7845413e+00   9.6224958e+00  -1.3265620e+01  -1.5899119e+01   1.2162557e+01   3.1184149e+00   1.0360332e+00
  -3.3343676e-04   2.4390661e+00   8.5219414e+00  -1.1952966e+01  -1.6434487e+01   1.2695406e+01   3.2883282e+00   1.0915912e+00
  -3.1541315e-04   2.0923279e+00   7.4047555e+00  -1.0593881e+01  -1.6736531e+01   1.2941225e+01   3.4027350e+00   1.1336746e+00
  -2.9738954e-04   1.7672728e+00   6.3065245e+00  -9.2019584e+00  -1.6824094e+01   1.2983974e+01   3.4332314e+00   1.1452903e+00
  -2.7936593e-04   1.4735418e+00   5.3371714e+00  -7.8517485e+00  -1.6716145e+01   1.2817043e+01   3.4135772e+00   1.1394598e+00
  -2.6134233e-04   1.2245402e+00   4.4936296e+00  -6.5667159e+00  -1.6465791e+01   1.2489618e+01   3.3650422e+00   1.1226606e+00
  -2.4331872e-04   1.0112852e+00   3.7625469e+00  -5.3795527e+00  -1.6132409e+01   1.2030457e+01   3.2733690e+00   1.0907986e+00
  -2.2529511e-04   8.3968523e-01   3.1699127e+00  -4.3072503e+00  -1.5747353e+01   1.1469968e+01   3.1557169e+00   1.0508161e+00
  -2.0727150e-04   7.0812740e-01   2.6799407e+00  -3.2972282e+00  -1.5323399e+01   1.0889406e+01   3.0238134e+00   1.0061237e+00
  -1.8924789e-04   6.0630168e-01   2.3010252e+00  -2.4137225e+00  -1.4914310e+01   1.0241223e+01   2.8837404e+00   9.5815443e-01
  -1.7122428e-04   5.2927217e-01   2.0116635e+00  -1.5870321e+00  -1.4506607e+01   9.6062526e+00   2.7391987e+00   9.0970301e-01
  -1.5320067e-04   4.7644983e-01   1.7989934e+00  -8.4230232e-01  -1.4131331e+01   8.9639591e+00   2.5825638e+00   8.5560241e-01
  -1.3517707e-04   4.4113990e-01   1.6465601e+00  -1.6489276e-01  -1.3795678e+01   8.3172533e+00   2.4431019e+00   8.0693176e-01
  -1.1715346e-04   4.2244764e-01   1.5450535e+00   4.7598003e-01  -1.3491675e+01   7.6986714e+00   2.3034454e+00   7.5649891e-01
  -9.9129848e-05   4.1277530e-01   1.4888606e+00   1.0695116e+00  -1.3233971e+01   7.0895003e+00   2.1671370e+00   7.0925894e-01
  -8.1106239e-05   4.1473738e-01   1.4580237e+00   1.6282178e+00  -1.3024511e+01   6.4875110e+00   2.0490381e+00   6.6518357e-01
  -6.3082630e-05   4.2513275e-01   1.4524304e+00   2.1804877e+00  -1.2849819e+01   5.9206329e+00   1.9278189e+00   6.2234516e-01
  -4.5059022e-05   4.3921502e-01   1.4749568e+00   2.7176785e+00  -1.2717881e+01   5.3679945e+00   1.8224938e+00   5.8297323e-01
  -2.7035413e-05   4.5958331e-01   1.5152131e+00   3.2498791e+00  -1.2627599e+01   4.8310152e+00   1.7281058e+00   5.4896516e-01
  -9.0118043e-06   4.8537181e-01   1.5768077e+00   3.7770912e+00  -1.2580924e+01   4.3035728e+00   1.6458908e+00   5.1369074e-01
   9.0118043e-06   5.1567891e-01   1.6475067e+00   4.2908864e+00  -1.2588764e+01   3.7665463e+00   1.5718820e+00   4.8466976e-01
   2.7035413e-05   5.4742324e-01   1.7297401e+00   4.8223608e+00  -1.2632740e+01   3.2405272e+00   1.5184615e+00   4.6034848e-01
   4.5059022e-05   5.8450785e-01   1.8233220e+00   5.3727781e+00  -1.2714624e+01   2.7231469e+00   1.4741910e+00   4.3840587e-01
   6.3082630e-05   6.2292334e-01   1.9313987e+00   5.9280128e+00  -1.2844717e+01   2.1903121e+00   1.4485805e+00   4.2217281e-01
   8.1106239e-05   6.6530837e-01   2.0456126e+00   6.4923852e+00  -1.3022050e+01   1.6318172e+00   1.4588547e+00   4.1543501e-01
   9.9129848e-05   7.0870644e-01   2.1712577e+00   7.0838054e+00  -1.3237767e+01   1.0680952e+00   1.4777021e+00   4.1203001e-01
   1.1715346e-04   7.5671724e-01   2.2995826e+00   7.6968976e+00  -1.3493803e+01   4.7417055e-01   1.5420631e+00   4.2046817e-01
   1.3517707e-04   8.0356916e-01   2.4381646e+00   8.3189587e+00  -1.3794667e+01  -1.6719783e-01   1.6544320e+00   4.4361877e-01
   1.5320067e-04   8.5332183e-01   2.5867095e+00   8.9590040e+00  -1.4133108e+01  -8.4713643e-01   1.8019449e+00   4.7823642e-01
   1.7122428e-04   9.0425059e-01   2.7304604e+00   9.5997570e+00  -1.4510329e+01  -1.5984038e+00   2.0207158e+00   5.3000800e-01
   1.8924789e-04   9.5705577e-01   2.8735993e+00   1.0244897e+01  -1.4913001e+01  -2.4139663e+00   2.3064770e+00   6.0349643e-01
   2.0727150e-04   1.0058731e+00   3.0203225e+00   1.0889768e+01  -1.5324352e+01  -3.2971549e+00   2.6763937e+00   7.0964333e-01
   2.2529511e-04   1.0505632e+00   3.1585782e+00   1.1491349e+01  -1.5735846e+01  -4.2874504e+00   3.1731628e+00   8.3971347e-01
   2.4331872e-04   1.0920418e+00   3.2751085e+00   1.2038958e+01  -1.6124487e+01  -5.3733429e+00   3.7778326e+00   1.0037210e+00
   2.6134233e-04   1.1247007e+00   3.3695925e+00   1.2476950e+01  -1.6471356e+01  -6.5759157e+00   4.4919491e+00   1.2192989e+00
   2.7936593e-04   1.1396252e+00   3.4189997e+00   1.2801692e+01  -1.6722257e+01  -7.8628694e+00   5.3374648e+00   1.4626503e+00
   2.9738954e-04   1.1470743e+00   3.4380026e+00   1.2974359e+01  -1.6819575e+01  -9.2095419e+00   6.3250884e+00   1.7625165e+00
   3.1541315e-04   1.1301899e+00   3.3936034e+00   1.2933244e+01  -1.6737933e+01  -1.0602032e+01   7.4103255e+00   2.0842587e+00
   3.3343676e-04   1.0964531e+00   3.2980767e+00   1.2658094e+01  -1.6432119e+01  -1.1977552e+01   8.5420286e+00   2.4407308e+00
   3.5146037e-04   1.0391839e+00   3.1249525e+00   1.2167871e+01  -1.5903848e+01  -1.3261169e+01   9.6105945e+00   2.7867167e+00
   3.6948398e-04   9.6417891e-01   2.9003486e+00   1.1378147e+01  -1.5118161e+01  -1.4447464e+01   1.0634174e+01   3.1159171e+00
   3.8750759e-04   8.7355716e-01   2.6391608e+00   1.0434368e+01  -1.4050369e+01  -1.5396033e+01   1.1574486e+01   3.4162899e+00
   4.0553120e-04   7.7086977e-01   2.3311736e+00   9.3691495e+00  -1.2836873e+01  -1.6109309e+01   1.2244920e+01   3.6663298e+00
   4.2355480e-04   6.6890340e-01   2.0258473e+00   8.2654838e+00  -1.1460033e+01  -1.6543019e+01   1.2739620e+01   3.8348718e+00
   4.4157841e-04   5.6783068e-01   1.7251625e+00   7.1401945e+00  -1.0097803e+01  -1.6774614e+01   1.2895745e+01   3.9402560e+00
   4.5960202e-04   4.7548703e-01   1.4515784e+00   6.0770846e+00  -8.7016311e+00  -1.6782745e+01   1.2883403e+01   3.9560025e+00
   4.7762563e-04   3.9324629e-01   1.2068340e+00   5.1166145e+00  -7.3632219e+00  -1.6626495e+01   1.2664980e+01   3.9240169e+00
   4.9564924e-04   3.2513792e-01   1.0102967e+00   4.2896232e+00  -6.1038980e+00  -1.6342030e+01   1.2294330e+01   3.8544194e+00
   5.1367285e-04   2.6664538e-01   8.3201508e-01   3.6137452e+00  -4.9585339e+00  -1.5980499e+01   1.1800539e+01   3.7309011e+00
   5.3169646e-04   2.2284407e-01   6.9792874e-01   3.0483132e+00  -3.9086032e+00  -1.5577297e+01   1.1232516e+01   3.5905264e+00
   5.4972006e-04   1.8665190e-01   5.8810010e-01   2.5936351e+00  -2.9511659e+00  -1.5157518e+01   1.0620024e+01   3.4388593e+00
   5.6774367e-04   1.5938055e-01   5.0988495e-01   2.2427369e+00  -2.0633844e+00  -1.4730052e+01   1.0011236e+01   3.2573946e+00
   5.8576728e-04   1.4192275e-01   4.5314581e-01   1.9736187e+00  -1.2874854e+00  -1.4342099e+01   9.3514217e+00   3.0962130e+00
   6.0379089e-04   1.2911432e-01   4.1049592e-01   1.7720343e+00  -5.7519618e-01  -1.3983788e+01   8.7028840e+00   2.9197136e+00
   6.2181450e-04   1.2164281e-01   3.8327808e-01   1.6332829e+00   9.5089216e-02  -1.3652244e+01   8.0741243e+00   2.7662815e+00
   6.3983811e-04   1.1830714e-01   3.7060087e-01   1.5369963e+00   7.1809202e-01  -1.3363485e+01   7.4635446e+00   2.5995569e+00
   6.5786172e-04   1.1829788e-01   3.6375322e-01   1.4810188e+00   1.2947616e+00  -1.3123435e+01   6.8549879e+00   2.4540322e+00
   6.7588533e-04   1.2153166e-01   3.6455463e-01   1.4620871e+00   1.8653847e+00  -1.2912407e+01   6.2869316e+00   2.3153283e+00
   6.9390893e-04   1.2634528e-01   3.7291560e-01   1.4632682e+00   2.4022356e+00  -1.2755643e+01   5.7212509e+00   2.1809452e+00
   7.1193254e-04   1.3357476e-01   3.8836964e-01   1.4915688e+00   2.9234935e+00  -1.2643044e+01   5.1677108e+00   2.0608173e+00
   7.2995615e-04   1.4240292e-01   4.0545490e-01   1.5380507e+00   3.4362242e+00  -1.2575545e+01   4.6245158e+00   1.9506613e+00
   7.4797976e-04   1.5333299e-01   4.2614174e-01   1.5952822e+00   3.9624021e+00  -1.2543111e+01   4.1036481e+00   1.8520410e+00
   7.6600337e-04   1.6425019e-01   4.4946556e-01   1.6706817e+00   4.4857497e+00  -1.2556693e+01   3.5807487e+00   1.7729695e+00
   7.8402698e-04   1.7791448e-01   4.7670602e-01   1.7567045e+00   5.0051558e+00  -1.2621018e+01   3.0474547e+00   1.7071732e+00
   8.0205059e-04   1.9198721e-01   5.0584622e-01   1.8614575e+00   5.5677454e+00  -1.2706308e+01   2.5429925e+00   1.6612569e+00
   8.2007420e-04   2.0697244e-01   5.3882678e-01   1.9636185e+00   6.1247525e+00  -1.2849696e+01   2.0057037e+00   1.6357060e+00
   8.3809780e-04   2.2334799e-01   5.7238473e-01   2.0819474e+00   6.6944950e+00  -1.3036278e+01   1.4479990e+00   1.6420159e+00
   8.5612141e-04   2.4049075e-01   6.0723239e-01   2.2094237e+00   7.2850035e+00  -1.3262300e+01   8.6759431e-01   1.6856082e+00
   8.7414502e-04   2.5920054e-01   6.4638682e-01   2.3464090e+00   7.9007214e+00  -1.3525343e+01   2.6609816e-01   1.7577541e+00
   8.9216863e-04   2.7778566e-01   6.8331590e-01   2.4822026e+00   8.5188918e+00  -1.3837046e+01  -3.9361766e-01   1.8784735e+00
   9.1019224e-04   2.9758485e-01   7.2289858e-01   2.6282237e+00   9.1631850e+00  -1.4174517e+01  -1.0916012e+00   2.0598524e+00
   9.2821585e-04   3.1706587e-01   7.6297053e-01   2.7765418e+00   9.8036435e+00  -1.4544440e+01  -1.8661321e+00   2.3236658e+00
   9.4623946e-04   3.3743076e-01   8.0057858e-01   2.9317528e+00   1.0464103e+01  -1.4923390e+01  -2.6855942e+00   2.6534403e+00
   9.6426306e-04   3.5526281e-01   8.3771459e-01   3.0686394e+00   1.1088148e+01  -1.5314499e+01  -3.6165565e+00   3.1043503e+00
   9.8228667e-04   3.7368846e-01   8.7503036e-01   3.1985180e+00   1.1665986e+01  -1.5688032e+01  -4.6496302e+00   3.6855707e+00
   1.0003103e-03   3.9002579e-01   9.0484695e-01   3.3157748e+00   1.2210637e+01  -1.6011540e+01  -5.7437342e+00   4.3662870e+00
   1.0183339e-03   3.9821907e-01   9.2349187e-01   3.3813599e+00   1.2606787e+01  -1.6276372e+01  -6.9863120e+00   5.2006043e+00
   1.0363575e-03   4.0223798e-01   9.3563656e-01   3.4237130e+00   1.2878381e+01  -1.6413744e+01  -8.2937190e+00   6.1666645e+00
   1.0543811e-03   4.0375594e-01   9.4170859e-01   3.4242082e+00   1.3005092e+01  -1.6370922e+01  -9.6266485e+00   7.2558711e+00
   1.0724047e-03   3.9346267e-01   9.2309068e-01   3.3589447e+00   1.2885465e+01  -1.6110401e+01  -1.1000394e+01   8.4659163e+00
   1.0904283e-03   3.7648441e-01   8.9193381e-01   3.2279286e+00   1.2534667e+01  -1.5619172e+01  -1.2320065e+01   9.6736612e+00
   1.1084519e-03   3.5079354e-01   8.4572368e-01   3.0366886e+00   1.1968548e+01  -1.4893508e+01  -1.3513502e+01   1.0796707e+01
   1.1264755e-03   3.1912275e-01   7.8670250e-01   2.7883963e+00   1.1106209e+01  -1.3900218e+01  -1.4581309e+01   1.1857687e+01
   1.1444992e-03   2.8121385e-01   7.1370742e-01   2.5068214e+00   1.0132355e+01  -1.2708617e+01  -1.5388647e+01   1.2704147e+01
   1.1625228e-03   2.4235597e-01   6.3596787e-01   2.2178608e+00   9.0407492e+00  -1.1373250e+01  -1.5953072e+01   1.3312662e+01
   1.1805464e-03   2.0490522e-01   5.5846792e-01   1.9078175e+00   7.9068605e+00  -9.9784535e+00  -1.6281339e+01   1.3642701e+01
   1.1985700e-03   1.6895139e-01   4.7965763e-01   1.6363792e+00   6.8269338e+00  -8.5694287e+00  -1.6370527e+01   1.3726710e+01
   1.2165936e-03   1.3811841e-01   4.0764062e-01   1.3784052e+00   5.8129702e+00  -7.1791548e+00  -1.6272472e+01   1.3612618e+01
   1.2346172e-03   1.1190832e-01   3.4692055e-01   1.1585257e+00   4.9240441e+00  -5.8919193e+00  -1.6036877e+01   1.3292792e+01
   1.2526408e-03   9.0932906e-02   2.9405695e-01   9.7046620e-01   4.1698425e+00  -4.6948305e+00  -1.5697806e+01   1.2846214e+01
   1.2706644e-03   7.4241276e-02   2.4773832e-01   8.2323946e-01   3.5331824e+00  -3.6197421e+00  -1.5311857e+01   1.2288269e+01
   1.2886880e-03   6.2094544e-02   2.1189185e-01   6.9866706e-01   3.0088021e+00  -2.6776794e+00  -1.4918428e+01   1.1642064e+01
   1.3067116e-03   5.3868530e-02   1.8143106e-01   6.1045356e-01   2.6081303e+00  -1.8089872e+00  -1.4505004e+01   1.0987633e+01
   1.3247352e-03   4.8413132e-02   1.5945026e-01   5.4216487e-01   2.2763745e+00  -1.0185047e+00  -1.4110623e+01   1.0322075e+01
   1.3427588e-03   4.4917652e-02   1.4073904e-01   4.9047766e-01   2.0442766e+00  -3.2174199e-01  -1.3748596e+01   9.6442252e+00
   1.3607825e-03   4.4273846e-02   1.2853407e-01   4.5443948e-01   1.8640943e+00   3.2074644e-01  -1.3421414e+01   8.9809626e+00
   1.3788061e-03   4.4466933e-02   1.1937402e-01   4.3374845e-01   1.7352508e+00   9.1681648e-01  -1.3132057e+01   8.3372597e+00
   1.3968297e-03   4.5628196e-02   1.1420001e-01   4.2020490e-01   1.6502154e+00   1.4664407e+00  -1.2889264e+01   7.7075988e+00
   1.4148533e-03   4.8286777e-02   1.1165519e-01   4.1620656e-01   1.5997940e+00   1.9924205e+00  -1.2686019e+01   7.1047125e+00
   1.4328769e-03   5.1463678e-02   1.1150463e-01   4.1631391e-01   1.5818020e+00   2.4905598e+00  -1.2529754e+01   6.5186794e+00
   1.4509005e-03   5.4679857e-02   1.1461551e-01   4.2351429e-01   1.5872060e+00   2.9844626e+00  -1.2410803e+01   5.9614998e+00
   1.4689241e-03   5.8491809e-02   1.1864549e-01   4.3313277e-01   1.6158024e+00   3.4575665e+00  -1.2343180e+01   5.4126285e+00
   1.4869477e-03   6.2370745e-02   1.2483315e-01   4.4624874e-01   1.6547747e+00   3.9699255e+00  -1.2293497e+01   4.9130563e+00
   1.5049713e-03   6.6498162e-02   1.3304435e-01   4.6470105e-01   1.7149293e+00   4.4339549e+00  -1.2319196e+01   4.3857133e+00
   1.5229949e-03   7.0861265e-02   1.4300461e-01   4.8438920e-01   1.7858461e+00   4.9270796e+00  -1.2375139e+01   3.8861566e+00
   1.5410185e-03   7.5049369e-02   1.5371116e-01   5.0640528e-01   1.8773420e+00   5.4275647e+00  -1.2476500e+01   3.3920311e+00
